timestamp,action,protocol,src_ip,src_port,dst_ip,dst_port,bytes_sent,bytes_received,rule,category
2024-03-29 15:30:38,ALLOW,TCP,10.10.1.101,50683,93.184.123.36,80,3862,8836,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 13:35:41,ALLOW,TCP,10.10.2.107,60305,93.184.63.52,443,2538,25380,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 17:16:43,ALLOW,TCP,10.10.2.107,49711,93.184.54.187,443,3116,45293,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 11:09:17,ALLOW,TCP,10.10.6.101,65243,93.184.67.75,8080,1551,44232,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 08:44:46,ALLOW,TCP,10.10.8.103,59451,93.184.99.65,8080,3289,43010,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 16:15:56,ALLOW,TCP,10.10.7.103,60615,93.184.85.118,8080,761,12259,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 13:52:12,ALLOW,TCP,10.10.9.103,57282,93.184.158.11,80,3575,31918,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 13:58:54,ALLOW,TCP,10.10.7.102,65092,93.184.131.87,80,545,41710,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 15:38:50,ALLOW,TCP,10.10.9.104,50516,93.184.79.64,443,1741,5415,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 08:58:14,ALLOW,TCP,10.10.4.104,63791,93.184.74.71,443,1778,27238,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 14:30:06,ALLOW,TCP,10.10.2.105,53282,93.184.176.77,443,2470,19320,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 12:38:29,ALLOW,TCP,10.10.9.102,55473,93.184.64.153,443,3343,10095,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 11:47:27,ALLOW,TCP,10.10.6.104,58048,93.184.122.24,443,4475,12460,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 15:00:27,ALLOW,TCP,10.10.7.102,63062,93.184.40.15,443,4215,43847,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 16:49:27,ALLOW,TCP,10.10.8.104,61889,93.184.60.55,80,4732,5397,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 08:57:19,ALLOW,TCP,10.10.8.105,65229,93.184.39.174,443,941,2075,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 13:16:40,ALLOW,TCP,10.10.5.103,60944,93.184.105.22,8080,439,38611,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 11:28:46,ALLOW,TCP,10.10.5.106,55337,93.184.140.200,443,2361,14778,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 15:58:46,ALLOW,TCP,10.10.3.104,49483,93.184.95.48,443,931,15507,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 14:15:57,ALLOW,TCP,10.10.6.103,60390,93.184.93.53,443,3713,16517,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 08:18:39,ALLOW,TCP,10.10.7.102,50686,93.184.50.80,443,2137,44287,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 13:31:27,ALLOW,TCP,10.10.2.103,50132,93.184.21.67,443,1131,26129,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 11:14:22,ALLOW,TCP,10.10.6.106,54574,93.184.107.131,80,3012,33034,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 08:12:00,ALLOW,TCP,10.10.2.101,56311,93.184.17.76,443,1347,2417,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 09:19:59,ALLOW,TCP,10.10.1.102,64929,93.184.80.12,443,3302,38480,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 11:38:59,ALLOW,TCP,10.10.5.106,64161,93.184.7.145,443,4698,8619,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 15:25:39,ALLOW,TCP,10.10.6.102,50392,93.184.86.103,80,583,7677,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 10:20:19,ALLOW,TCP,10.10.8.105,57339,93.184.155.162,80,1167,45386,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 09:19:52,ALLOW,TCP,10.10.4.101,55667,93.184.164.123,8080,2320,12493,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 17:00:17,ALLOW,TCP,10.10.3.101,64589,93.184.25.167,8080,2934,10628,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 13:24:09,ALLOW,TCP,10.10.6.103,55300,93.184.23.197,443,4836,23654,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 08:00:08,ALLOW,TCP,10.10.7.103,63378,93.184.166.124,443,715,6591,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 17:54:19,ALLOW,TCP,10.10.8.104,61308,93.184.132.141,443,641,46471,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 09:21:24,ALLOW,TCP,10.10.1.102,57065,93.184.91.125,8080,380,17598,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 11:47:26,ALLOW,TCP,10.10.6.102,56277,93.184.76.90,443,1315,23008,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 10:42:03,ALLOW,TCP,10.10.2.102,49251,93.184.25.33,443,2529,40634,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 17:04:18,ALLOW,TCP,10.10.2.103,62861,93.184.53.138,443,3720,41361,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 16:17:23,ALLOW,TCP,10.10.1.103,63491,93.184.93.134,80,2363,35455,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 12:11:21,ALLOW,TCP,10.10.9.102,56684,93.184.167.114,80,4335,11857,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 11:00:52,ALLOW,TCP,10.10.6.106,54171,93.184.145.27,8080,957,47451,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 15:09:39,ALLOW,TCP,10.10.5.108,55186,93.184.195.128,443,2976,26832,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 13:10:07,ALLOW,TCP,10.10.2.103,63996,93.184.77.27,443,2800,9026,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 12:52:33,ALLOW,TCP,10.10.6.101,62184,93.184.18.101,443,4657,32260,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 14:52:37,ALLOW,TCP,10.10.6.103,58642,93.184.49.127,443,3223,35797,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 09:56:20,ALLOW,TCP,10.10.8.105,61646,93.184.140.141,443,1363,38640,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 09:18:44,ALLOW,TCP,10.10.7.103,50229,93.184.123.177,443,2479,40207,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 12:06:47,ALLOW,TCP,10.10.9.103,51557,93.184.61.179,8080,4829,43873,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 12:27:30,ALLOW,TCP,10.10.5.101,60000,93.184.169.41,443,4729,37358,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 09:21:01,ALLOW,TCP,10.10.8.103,51304,93.184.194.124,443,3508,13202,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 08:02:45,ALLOW,TCP,10.10.8.102,54979,93.184.144.152,80,4458,14077,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 13:54:03,ALLOW,TCP,10.10.8.102,57996,93.184.116.87,8080,4202,22732,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 13:12:11,ALLOW,TCP,10.10.8.104,49392,93.184.6.59,443,1812,17641,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 08:22:53,ALLOW,TCP,10.10.2.101,49682,93.184.200.77,443,3106,16383,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 13:38:59,ALLOW,TCP,10.10.6.103,52576,93.184.33.86,443,4355,24579,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 13:16:34,ALLOW,TCP,10.10.8.102,50391,93.184.13.52,443,222,38904,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 15:44:05,ALLOW,TCP,10.10.6.103,60275,93.184.114.4,443,4133,32244,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 11:42:26,ALLOW,TCP,10.10.5.109,62650,93.184.79.29,443,3290,35853,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 10:13:10,ALLOW,TCP,10.10.4.104,51953,93.184.47.59,8080,4288,44792,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 12:06:52,ALLOW,TCP,10.10.5.109,54872,93.184.92.38,80,596,6349,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 10:40:59,ALLOW,TCP,10.10.2.103,62589,93.184.34.135,8080,1201,3855,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 11:11:33,ALLOW,TCP,10.10.7.102,52368,93.184.146.151,443,1155,46914,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 15:26:32,ALLOW,TCP,10.10.5.102,49690,93.184.33.38,443,710,24716,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 09:15:51,ALLOW,TCP,10.10.5.110,55546,93.184.113.197,443,4107,4955,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 14:40:35,ALLOW,TCP,10.10.6.104,62484,93.184.45.195,8080,2003,29142,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 10:48:04,ALLOW,TCP,10.10.1.103,65185,93.184.196.85,443,2945,38297,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 09:36:46,ALLOW,TCP,10.10.9.101,57102,93.184.129.121,443,538,28891,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 13:26:05,ALLOW,TCP,10.10.1.105,50841,93.184.167.135,443,1635,33602,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 14:04:08,ALLOW,TCP,10.10.4.105,61084,93.184.109.46,8080,2250,25716,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 15:50:52,ALLOW,TCP,10.10.6.103,54060,93.184.161.126,443,464,38780,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 15:24:59,ALLOW,TCP,10.10.3.105,61775,93.184.49.102,80,4203,40078,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 12:14:33,ALLOW,TCP,10.10.9.102,54449,93.184.20.155,443,3504,1291,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 16:43:12,ALLOW,TCP,10.10.6.105,51453,93.184.103.168,443,4860,5158,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 09:41:01,ALLOW,TCP,10.10.8.102,62995,93.184.38.145,443,1923,23486,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 14:34:49,ALLOW,TCP,10.10.3.105,63666,93.184.52.29,443,4999,30442,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 12:02:31,ALLOW,TCP,10.10.3.105,52452,93.184.165.27,8080,2296,35752,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 17:02:45,ALLOW,TCP,10.10.9.103,56196,93.184.4.9,443,3861,28690,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 17:36:31,ALLOW,TCP,10.10.8.103,58900,93.184.97.66,8080,592,46889,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 08:52:16,ALLOW,TCP,10.10.4.103,58875,93.184.113.200,443,1266,27533,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 12:28:01,ALLOW,TCP,10.10.4.103,50897,93.184.86.19,80,4968,7572,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 09:17:09,ALLOW,TCP,10.10.9.102,64493,93.184.187.54,443,1100,19285,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 17:52:28,ALLOW,TCP,10.10.6.104,58744,93.184.88.19,443,2820,3350,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 12:01:31,ALLOW,TCP,10.10.7.102,54691,93.184.124.22,8080,3005,5062,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 08:50:30,ALLOW,TCP,10.10.4.102,54931,93.184.174.8,8080,4029,6894,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 13:18:01,ALLOW,TCP,10.10.2.104,58769,93.184.161.99,8080,3757,13122,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 11:26:43,ALLOW,TCP,10.10.5.109,59118,93.184.26.16,8080,3537,21029,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 10:36:28,ALLOW,TCP,10.10.5.102,55086,93.184.7.137,8080,1091,36705,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 08:35:12,ALLOW,TCP,10.10.7.103,53458,93.184.126.106,8080,4116,36423,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 10:50:12,ALLOW,TCP,10.10.5.107,51273,93.184.34.16,443,3704,21500,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 17:42:47,ALLOW,TCP,10.10.2.107,65175,93.184.124.25,8080,4620,33239,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 09:42:42,ALLOW,TCP,10.10.2.104,52298,93.184.53.193,443,1648,16261,OUTBOUND_WEB_ALLOW,Normal
2024-03-25 08:31:55,ALLOW,TCP,10.10.6.104,58583,93.184.24.45,8080,3026,14826,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 14:41:22,ALLOW,TCP,10.10.5.103,63016,93.184.112.127,80,1941,19952,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 10:59:54,ALLOW,TCP,10.10.4.103,54343,93.184.143.138,443,3156,37776,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 13:16:51,ALLOW,TCP,10.10.6.106,51002,93.184.20.38,443,4750,37131,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 08:06:26,ALLOW,TCP,10.10.9.102,59971,93.184.54.181,443,3136,14523,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 12:30:55,ALLOW,TCP,10.10.3.105,63080,93.184.124.110,443,4170,8725,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 08:22:01,ALLOW,TCP,10.10.6.104,55178,93.184.38.100,8080,3143,24163,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 08:03:33,ALLOW,TCP,10.10.5.105,59567,93.184.134.27,443,2147,38368,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 15:48:06,ALLOW,TCP,10.10.6.106,59097,93.184.91.166,443,1323,31583,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 17:56:17,ALLOW,TCP,10.10.6.104,60301,93.184.19.152,8080,350,42777,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 13:30:10,ALLOW,TCP,10.10.4.104,64551,93.184.140.47,443,259,41764,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 10:26:54,ALLOW,TCP,10.10.5.109,57405,93.184.19.130,80,3712,44759,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 12:07:55,ALLOW,TCP,10.10.1.104,53220,93.184.170.162,8080,2438,2712,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 15:21:37,ALLOW,TCP,10.10.2.102,52093,93.184.23.169,443,2223,39113,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 11:37:39,ALLOW,TCP,10.10.9.103,59566,93.184.107.197,443,2057,4188,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 14:33:48,ALLOW,TCP,10.10.3.104,57932,93.184.110.44,8080,3359,44588,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 14:20:34,ALLOW,TCP,10.10.4.103,64607,93.184.91.78,80,3689,1359,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 11:03:46,ALLOW,TCP,10.10.8.103,55063,93.184.175.143,443,4791,30903,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 16:30:00,ALLOW,TCP,10.10.6.106,61987,93.184.117.149,443,1660,7264,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 14:55:14,ALLOW,TCP,10.10.1.101,55234,93.184.50.40,80,4039,18558,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 09:19:58,ALLOW,TCP,10.10.3.105,59979,93.184.174.131,443,919,11351,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 15:49:57,ALLOW,TCP,10.10.8.101,58627,93.184.90.143,443,2190,42154,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 08:27:16,ALLOW,TCP,10.10.9.103,61392,93.184.75.141,443,4076,2702,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 11:32:11,ALLOW,TCP,10.10.4.101,51629,93.184.112.181,80,1080,20271,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 16:51:58,ALLOW,TCP,10.10.4.102,57260,93.184.73.24,443,1416,28552,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 13:10:32,ALLOW,TCP,10.10.9.103,63926,93.184.120.48,443,4082,33171,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 10:55:14,ALLOW,TCP,10.10.5.110,59426,93.184.78.130,443,417,46475,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 11:13:01,ALLOW,TCP,10.10.4.103,61853,93.184.165.67,8080,2476,48598,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 16:20:16,ALLOW,TCP,10.10.8.105,62982,93.184.40.19,80,2871,16028,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 14:45:53,ALLOW,TCP,10.10.7.103,51884,93.184.186.165,8080,1633,1580,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 08:49:12,ALLOW,TCP,10.10.1.104,55311,93.184.180.48,443,884,31855,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 12:07:43,ALLOW,TCP,10.10.5.101,59975,93.184.114.173,443,3901,24287,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 12:13:15,ALLOW,TCP,10.10.5.105,58912,93.184.36.31,443,4436,22099,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 08:51:03,ALLOW,TCP,10.10.3.103,55992,93.184.189.45,443,1225,36747,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 12:21:22,ALLOW,TCP,10.10.8.103,64784,93.184.150.68,443,1117,1372,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 16:12:57,ALLOW,TCP,10.10.5.108,59155,93.184.197.55,443,4022,43356,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 14:59:48,ALLOW,TCP,10.10.3.105,56885,93.184.78.153,443,3685,3061,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 12:48:24,ALLOW,TCP,10.10.5.108,57313,93.184.5.104,80,1896,47104,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 10:38:33,ALLOW,TCP,10.10.5.108,63273,93.184.196.11,443,2973,22537,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 12:31:03,ALLOW,TCP,10.10.2.106,52058,93.184.73.107,8080,2575,39952,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 10:52:25,ALLOW,TCP,10.10.5.109,51723,93.184.40.3,80,3787,49167,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 13:44:47,ALLOW,TCP,10.10.8.105,55741,93.184.28.173,443,535,46886,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 09:12:16,ALLOW,TCP,10.10.6.104,53269,93.184.172.2,80,3499,22461,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 14:16:48,ALLOW,TCP,10.10.1.105,56968,93.184.182.194,443,625,17602,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 08:43:21,ALLOW,TCP,10.10.4.103,55229,93.184.23.30,8080,3520,36137,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 10:25:42,ALLOW,TCP,10.10.2.107,52783,93.184.140.161,443,3452,25734,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 14:00:54,ALLOW,TCP,10.10.1.104,63837,93.184.85.195,443,1354,42936,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 17:28:30,ALLOW,TCP,10.10.6.101,64099,93.184.105.97,443,1600,37430,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 12:30:52,ALLOW,TCP,10.10.2.102,62347,93.184.161.102,80,1164,27099,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 13:06:57,ALLOW,TCP,10.10.2.106,62816,93.184.44.199,443,1969,48322,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 08:37:24,ALLOW,TCP,10.10.2.102,60065,93.184.80.101,80,2137,11953,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 15:07:51,ALLOW,TCP,10.10.2.102,54498,93.184.73.110,443,3286,31045,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 10:53:18,ALLOW,TCP,10.10.2.106,52348,93.184.56.115,80,3348,25512,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 14:53:17,ALLOW,TCP,10.10.3.103,60894,93.184.153.102,80,3876,42442,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 10:00:18,ALLOW,TCP,10.10.5.110,57052,93.184.182.64,443,3865,24536,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 12:28:10,ALLOW,TCP,10.10.8.104,65518,93.184.10.34,80,1038,1522,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 11:22:47,ALLOW,TCP,10.10.3.101,65349,93.184.8.48,80,1988,14991,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 15:07:52,ALLOW,TCP,10.10.9.104,59683,93.184.183.111,8080,4675,11884,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 12:24:19,ALLOW,TCP,10.10.4.102,56292,93.184.122.74,443,3341,40765,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 17:18:58,ALLOW,TCP,10.10.4.102,65507,93.184.65.77,80,4012,43634,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 15:27:46,ALLOW,TCP,10.10.5.108,54121,93.184.72.32,80,2384,9604,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 17:20:13,ALLOW,TCP,10.10.4.104,57067,93.184.191.198,443,3091,11671,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 09:37:29,ALLOW,TCP,10.10.4.105,54542,93.184.162.41,8080,1055,3420,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 15:22:58,ALLOW,TCP,10.10.2.104,50451,93.184.99.5,443,4015,46006,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 17:49:27,ALLOW,TCP,10.10.2.101,65127,93.184.173.119,443,3382,17210,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 14:13:44,ALLOW,TCP,10.10.6.102,59719,93.184.180.122,443,629,18363,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 13:23:02,ALLOW,TCP,10.10.5.106,59613,93.184.74.76,80,2565,21355,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 12:04:15,ALLOW,TCP,10.10.8.104,49920,93.184.172.23,443,4952,1544,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 10:31:30,ALLOW,TCP,10.10.8.105,52657,93.184.51.64,443,1132,11129,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 12:43:33,ALLOW,TCP,10.10.5.104,64079,93.184.46.130,443,3884,28147,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 15:43:07,ALLOW,TCP,10.10.3.102,54716,93.184.174.192,443,3640,26684,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 17:38:18,ALLOW,TCP,10.10.1.105,57953,93.184.96.110,8080,3554,28561,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 12:45:59,ALLOW,TCP,10.10.7.101,64347,93.184.166.111,443,3653,45927,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 14:55:12,ALLOW,TCP,10.10.5.106,52653,93.184.24.11,80,3326,11888,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 12:32:12,ALLOW,TCP,10.10.2.101,59821,93.184.188.176,443,4265,38351,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 16:20:58,ALLOW,TCP,10.10.1.102,50323,93.184.114.101,443,1459,42864,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 17:58:01,ALLOW,TCP,10.10.8.101,63999,93.184.5.74,443,4207,13982,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 11:50:44,ALLOW,TCP,10.10.9.101,53388,93.184.69.40,443,959,7262,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 12:00:56,ALLOW,TCP,10.10.7.102,49705,93.184.16.121,443,3492,9787,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 10:47:36,ALLOW,TCP,10.10.5.102,55452,93.184.72.1,443,1311,30611,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 14:55:27,ALLOW,TCP,10.10.9.102,60801,93.184.128.7,443,3108,7200,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 14:59:03,ALLOW,TCP,10.10.3.104,49944,93.184.157.191,443,3771,43187,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 14:03:07,ALLOW,TCP,10.10.3.104,63018,93.184.196.40,443,1026,30542,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 14:33:27,ALLOW,TCP,10.10.1.105,64912,93.184.136.115,80,1937,46725,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 12:14:57,ALLOW,TCP,10.10.5.101,62471,93.184.26.95,8080,1850,24805,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 17:35:57,ALLOW,TCP,10.10.8.103,62438,93.184.198.4,443,4446,14039,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 17:52:58,ALLOW,TCP,10.10.7.102,56818,93.184.178.35,8080,4272,23692,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 15:45:55,ALLOW,TCP,10.10.5.101,58410,93.184.75.85,443,2124,14645,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 09:36:49,ALLOW,TCP,10.10.6.102,58180,93.184.44.133,8080,4303,9909,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 15:14:24,ALLOW,TCP,10.10.3.104,61964,93.184.124.122,443,3629,34813,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 17:22:50,ALLOW,TCP,10.10.1.102,52851,93.184.74.123,8080,2715,11393,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 10:03:31,ALLOW,TCP,10.10.5.105,53620,93.184.74.138,8080,4545,23876,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 13:14:58,ALLOW,TCP,10.10.3.103,49534,93.184.92.89,443,4122,2917,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 15:46:48,ALLOW,TCP,10.10.2.103,60169,93.184.44.120,443,938,18408,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 10:27:26,ALLOW,TCP,10.10.4.103,63326,93.184.41.46,8080,4484,48269,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 09:24:14,ALLOW,TCP,10.10.4.104,54077,93.184.198.29,443,1821,12020,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 16:07:54,ALLOW,TCP,10.10.1.102,65478,93.184.59.196,443,1177,6132,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 10:14:29,ALLOW,TCP,10.10.3.104,50136,93.184.181.69,443,3555,39033,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 12:50:26,ALLOW,TCP,10.10.5.108,50317,93.184.52.145,80,1315,8745,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 15:22:26,ALLOW,TCP,10.10.5.109,62298,93.184.121.110,443,4051,30993,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 17:34:37,ALLOW,TCP,10.10.4.104,63905,93.184.50.84,443,4232,36420,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 14:26:14,ALLOW,TCP,10.10.7.102,50830,93.184.105.180,443,4975,42165,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 17:26:50,ALLOW,TCP,10.10.7.101,59259,93.184.98.180,443,1926,31420,OUTBOUND_WEB_ALLOW,Normal
