timestamp,src_ip,query,record_type,response,dns_server,category
2024-03-13 16:03:06,10.10.2.105,docs.microsoft.com,A,93.184.166.87,10.10.50.1,Normal
2024-03-30 15:51:48,10.10.6.102,github.com,A,93.184.166.139,10.10.50.1,Normal
2024-03-27 15:27:51,10.10.6.103,www.dropbox.com,A,93.184.108.99,10.10.50.1,Normal
2024-03-22 12:09:29,10.10.8.101,www.salesforce.com,A,93.184.10.60,10.10.50.1,Normal
2024-03-22 16:33:31,10.10.5.107,stackoverflow.com,A,93.184.66.172,10.10.50.1,Normal
2024-03-12 13:24:52,10.10.6.105,outlook.office365.com,A,93.184.162.59,10.10.50.1,Normal
2024-03-27 08:08:26,10.10.5.105,portal.azure.com,A,93.184.116.72,10.10.50.1,Normal
2024-03-05 12:17:58,10.10.8.104,stackoverflow.com,A,93.184.33.55,10.10.50.1,Normal
2024-03-06 12:40:17,10.10.3.102,zoom.us,A,93.184.28.110,10.10.50.1,Normal
2024-03-21 14:57:31,10.10.6.104,github.com,A,93.184.185.111,10.10.50.1,Normal
2024-03-13 08:36:09,10.10.4.102,outlook.office365.com,A,93.184.173.30,10.10.50.1,Normal
2024-03-13 11:24:09,10.10.4.104,www.salesforce.com,A,93.184.138.35,10.10.50.1,Normal
2024-03-13 14:03:18,10.10.9.101,www.office.com,A,93.184.113.10,10.10.50.1,Normal
2024-03-15 13:49:48,10.10.6.102,www.microsoft.com,A,93.184.151.13,10.10.50.1,Normal
2024-03-24 17:49:58,10.10.4.105,trello.com,A,93.184.100.191,10.10.50.1,Normal
2024-03-26 17:53:22,10.10.5.102,www.salesforce.com,A,93.184.98.78,10.10.50.1,Normal
2024-03-07 11:16:47,10.10.5.103,zoom.us,A,93.184.43.52,10.10.50.1,Normal
2024-03-30 08:39:19,10.10.8.104,stackoverflow.com,A,93.184.123.188,10.10.50.1,Normal
2024-03-26 09:53:54,10.10.1.102,teams.microsoft.com,A,93.184.84.138,10.10.50.1,Normal
2024-03-17 15:53:10,10.10.1.102,www.linkedin.com,A,93.184.9.42,10.10.50.1,Normal
2024-03-01 16:20:25,10.10.9.103,www.dropbox.com,A,93.184.40.56,10.10.50.1,Normal
2024-03-24 15:12:31,10.10.8.105,github.com,A,93.184.184.189,10.10.50.1,Normal
2024-03-27 13:10:40,10.10.6.105,www.dropbox.com,A,93.184.139.93,10.10.50.1,Normal
2024-03-07 15:49:37,10.10.1.103,www.linkedin.com,A,93.184.73.34,10.10.50.1,Normal
2024-03-11 11:14:47,10.10.1.103,www.salesforce.com,A,93.184.152.25,10.10.50.1,Normal
2024-03-03 09:04:56,10.10.8.101,www.linkedin.com,A,93.184.187.50,10.10.50.1,Normal
2024-03-14 15:35:18,10.10.2.106,trello.com,A,93.184.14.156,10.10.50.1,Normal
2024-03-11 16:58:07,10.10.7.103,www.microsoft.com,A,93.184.167.91,10.10.50.1,Normal
2024-03-21 10:25:30,10.10.5.103,docs.microsoft.com,A,93.184.80.66,10.10.50.1,Normal
2024-03-08 16:42:47,10.10.8.104,docs.microsoft.com,A,93.184.172.91,10.10.50.1,Normal
2024-03-21 12:41:28,10.10.6.103,trello.com,A,93.184.20.134,10.10.50.1,Normal
2024-03-28 10:01:49,10.10.9.101,www.google.com,A,93.184.97.104,10.10.50.1,Normal
2024-03-10 17:42:34,10.10.5.103,www.linkedin.com,A,93.184.129.75,10.10.50.1,Normal
2024-03-16 17:14:21,10.10.5.102,www.google.com,A,93.184.195.170,10.10.50.1,Normal
2024-03-06 14:35:01,10.10.4.101,www.dropbox.com,A,93.184.126.186,10.10.50.1,Normal
2024-03-19 15:08:43,10.10.7.102,www.google.com,A,93.184.181.164,10.10.50.1,Normal
2024-03-07 14:29:45,10.10.4.102,www.salesforce.com,A,93.184.80.165,10.10.50.1,Normal
2024-03-27 15:19:23,10.10.5.106,www.google.com,A,93.184.176.101,10.10.50.1,Normal
2024-03-22 17:28:29,10.10.6.102,www.salesforce.com,A,93.184.185.74,10.10.50.1,Normal
2024-03-14 15:15:10,10.10.9.104,portal.azure.com,A,93.184.3.11,10.10.50.1,Normal
2024-03-20 13:50:39,10.10.3.101,zoom.us,A,93.184.100.135,10.10.50.1,Normal
2024-03-09 13:12:14,10.10.4.105,www.office.com,A,93.184.158.30,10.10.50.1,Normal
2024-03-10 15:20:38,10.10.2.101,www.salesforce.com,A,93.184.196.170,10.10.50.1,Normal
2024-03-07 10:39:57,10.10.9.102,www.microsoft.com,A,93.184.22.158,10.10.50.1,Normal
2024-03-20 14:31:03,10.10.2.107,www.google.com,A,93.184.88.149,10.10.50.1,Normal
2024-03-28 10:43:59,10.10.3.104,zoom.us,A,93.184.84.96,10.10.50.1,Normal
2024-03-02 16:30:21,10.10.7.102,teams.microsoft.com,A,93.184.106.114,10.10.50.1,Normal
2024-03-01 08:49:25,10.10.1.102,trello.com,A,93.184.51.114,10.10.50.1,Normal
2024-03-09 09:44:47,10.10.8.104,docs.microsoft.com,A,93.184.166.167,10.10.50.1,Normal
2024-03-24 17:29:05,10.10.7.101,outlook.office365.com,A,93.184.27.71,10.10.50.1,Normal
2024-03-29 12:38:12,10.10.5.103,zoom.us,A,93.184.153.56,10.10.50.1,Normal
2024-03-12 11:14:56,10.10.5.107,stackoverflow.com,A,93.184.200.138,10.10.50.1,Normal
2024-03-30 16:22:25,10.10.6.104,slack.com,A,93.184.185.117,10.10.50.1,Normal
2024-03-03 14:35:44,10.10.1.104,www.office.com,A,93.184.123.84,10.10.50.1,Normal
2024-03-19 17:29:58,10.10.6.101,www.dropbox.com,A,93.184.111.159,10.10.50.1,Normal
2024-03-15 11:38:00,10.10.5.103,www.salesforce.com,A,93.184.138.185,10.10.50.1,Normal
2024-03-27 08:54:04,10.10.5.105,slack.com,A,93.184.70.188,10.10.50.1,Normal
2024-03-08 09:27:14,10.10.7.102,trello.com,A,93.184.85.46,10.10.50.1,Normal
2024-03-19 13:18:28,10.10.2.106,portal.azure.com,A,93.184.148.155,10.10.50.1,Normal
2024-03-22 09:50:57,10.10.5.105,docs.microsoft.com,A,93.184.14.9,10.10.50.1,Normal
2024-03-07 13:52:03,10.10.9.102,zoom.us,A,93.184.40.194,10.10.50.1,Normal
2024-03-22 13:59:03,10.10.4.101,slack.com,A,93.184.57.73,10.10.50.1,Normal
2024-03-16 10:30:21,10.10.6.106,slack.com,A,93.184.174.118,10.10.50.1,Normal
2024-03-07 17:31:01,10.10.2.107,portal.azure.com,A,93.184.131.126,10.10.50.1,Normal
2024-03-01 15:57:02,10.10.3.105,www.linkedin.com,A,93.184.98.183,10.10.50.1,Normal
2024-03-01 13:50:51,10.10.2.101,www.office.com,A,93.184.100.164,10.10.50.1,Normal
2024-03-22 17:55:18,10.10.4.101,github.com,A,93.184.142.128,10.10.50.1,Normal
2024-03-26 11:34:07,10.10.5.107,portal.azure.com,A,93.184.53.147,10.10.50.1,Normal
2024-03-29 09:42:46,10.10.5.109,www.salesforce.com,A,93.184.63.116,10.10.50.1,Normal
2024-03-29 16:08:46,10.10.3.105,www.linkedin.com,A,93.184.100.24,10.10.50.1,Normal
2024-03-17 16:21:19,10.10.8.102,slack.com,A,93.184.14.46,10.10.50.1,Normal
2024-03-20 11:32:12,10.10.4.104,portal.azure.com,A,93.184.56.41,10.10.50.1,Normal
2024-03-28 13:49:08,10.10.2.103,www.salesforce.com,A,93.184.123.161,10.10.50.1,Normal
2024-03-27 17:12:32,10.10.6.106,teams.microsoft.com,A,93.184.96.55,10.10.50.1,Normal
2024-03-26 16:18:54,10.10.3.105,www.google.com,A,93.184.6.47,10.10.50.1,Normal
2024-03-19 16:42:02,10.10.2.101,www.office.com,A,93.184.90.198,10.10.50.1,Normal
2024-03-18 12:00:32,10.10.6.101,www.salesforce.com,A,93.184.79.111,10.10.50.1,Normal
2024-03-29 09:02:09,10.10.5.106,teams.microsoft.com,A,93.184.167.103,10.10.50.1,Normal
2024-03-02 08:44:58,10.10.2.104,github.com,A,93.184.1.156,10.10.50.1,Normal
2024-03-20 13:47:40,10.10.4.101,www.linkedin.com,A,93.184.4.59,10.10.50.1,Normal
2024-03-25 10:06:49,10.10.5.109,www.google.com,A,93.184.36.8,10.10.50.1,Normal
2024-03-01 10:50:15,10.10.5.110,teams.microsoft.com,A,93.184.106.114,10.10.50.1,Normal
2024-03-16 17:39:33,10.10.2.104,portal.azure.com,A,93.184.175.177,10.10.50.1,Normal
2024-03-01 10:22:28,10.10.2.106,www.dropbox.com,A,93.184.145.185,10.10.50.1,Normal
2024-03-11 13:04:29,10.10.2.105,github.com,A,93.184.26.199,10.10.50.1,Normal
2024-03-02 13:20:48,10.10.7.103,www.dropbox.com,A,93.184.125.134,10.10.50.1,Normal
2024-03-16 17:07:49,10.10.5.101,zoom.us,A,93.184.81.81,10.10.50.1,Normal
2024-03-25 16:05:24,10.10.9.104,www.google.com,A,93.184.148.151,10.10.50.1,Normal
2024-03-13 17:01:43,10.10.4.101,www.dropbox.com,A,93.184.187.108,10.10.50.1,Normal
2024-03-05 13:34:42,10.10.2.103,www.google.com,A,93.184.77.123,10.10.50.1,Normal
2024-03-28 17:44:05,10.10.5.108,www.google.com,A,93.184.33.99,10.10.50.1,Normal
2024-03-18 14:26:59,10.10.5.101,www.google.com,A,93.184.62.183,10.10.50.1,Normal
2024-03-22 08:02:56,10.10.2.106,zoom.us,A,93.184.143.138,10.10.50.1,Normal
2024-03-30 10:46:49,10.10.1.104,teams.microsoft.com,A,93.184.89.149,10.10.50.1,Normal
2024-03-11 10:42:39,10.10.4.101,zoom.us,A,93.184.44.67,10.10.50.1,Normal
2024-03-18 17:16:23,10.10.5.104,www.dropbox.com,A,93.184.102.16,10.10.50.1,Normal
2024-03-21 16:37:47,10.10.6.105,portal.azure.com,A,93.184.150.130,10.10.50.1,Normal
2024-03-23 08:29:28,10.10.6.102,stackoverflow.com,A,93.184.82.135,10.10.50.1,Normal
2024-03-22 09:25:55,10.10.5.107,www.salesforce.com,A,93.184.46.51,10.10.50.1,Normal
2024-03-26 12:26:39,10.10.4.104,zoom.us,A,93.184.110.66,10.10.50.1,Normal
2024-03-06 10:18:59,10.10.2.105,www.google.com,A,93.184.149.126,10.10.50.1,Normal
2024-03-06 17:47:28,10.10.1.101,www.google.com,A,93.184.44.46,10.10.50.1,Normal
2024-03-10 12:54:39,10.10.8.101,www.salesforce.com,A,93.184.133.7,10.10.50.1,Normal
2024-03-04 15:22:35,10.10.3.101,www.salesforce.com,A,93.184.7.120,10.10.50.1,Normal
2024-03-20 15:06:33,10.10.8.103,github.com,A,93.184.125.94,10.10.50.1,Normal
2024-03-16 13:14:41,10.10.4.105,github.com,A,93.184.171.32,10.10.50.1,Normal
2024-03-24 14:28:24,10.10.5.101,www.microsoft.com,A,93.184.40.81,10.10.50.1,Normal
2024-03-08 08:52:48,10.10.1.105,www.google.com,A,93.184.96.104,10.10.50.1,Normal
2024-03-09 08:23:35,10.10.7.101,outlook.office365.com,A,93.184.43.184,10.10.50.1,Normal
2024-03-22 10:47:19,10.10.6.106,teams.microsoft.com,A,93.184.99.166,10.10.50.1,Normal
2024-03-10 13:04:06,10.10.2.102,docs.microsoft.com,A,93.184.146.190,10.10.50.1,Normal
2024-03-09 15:56:26,10.10.6.103,slack.com,A,93.184.119.193,10.10.50.1,Normal
2024-03-12 10:19:40,10.10.6.101,www.salesforce.com,A,93.184.147.97,10.10.50.1,Normal
2024-03-17 09:43:11,10.10.6.105,portal.azure.com,A,93.184.28.83,10.10.50.1,Normal
2024-03-03 10:32:52,10.10.2.107,zoom.us,A,93.184.170.190,10.10.50.1,Normal
2024-03-14 16:36:05,10.10.3.101,slack.com,A,93.184.91.175,10.10.50.1,Normal
2024-03-30 15:54:11,10.10.4.102,trello.com,A,93.184.40.95,10.10.50.1,Normal
2024-03-11 13:58:15,10.10.5.110,teams.microsoft.com,A,93.184.138.8,10.10.50.1,Normal
2024-03-11 11:32:47,10.10.5.104,slack.com,A,93.184.126.39,10.10.50.1,Normal
2024-03-30 15:07:03,10.10.7.101,portal.azure.com,A,93.184.4.73,10.10.50.1,Normal
2024-03-28 14:16:41,10.10.9.102,github.com,A,93.184.122.20,10.10.50.1,Normal
2024-03-01 09:32:54,10.10.3.102,www.office.com,A,93.184.109.17,10.10.50.1,Normal
2024-03-15 15:59:11,10.10.9.101,www.microsoft.com,A,93.184.173.2,10.10.50.1,Normal
2024-03-24 11:31:33,10.10.4.102,trello.com,A,93.184.15.65,10.10.50.1,Normal
2024-03-25 13:58:19,10.10.5.109,www.salesforce.com,A,93.184.107.11,10.10.50.1,Normal
2024-03-21 17:21:45,10.10.5.103,slack.com,A,93.184.168.92,10.10.50.1,Normal
2024-03-23 11:25:37,10.10.7.103,portal.azure.com,A,93.184.103.163,10.10.50.1,Normal
2024-03-12 13:12:06,10.10.5.110,www.office.com,A,93.184.165.92,10.10.50.1,Normal
2024-03-28 12:38:14,10.10.5.106,zoom.us,A,93.184.130.182,10.10.50.1,Normal
2024-03-01 16:58:49,10.10.8.103,outlook.office365.com,A,93.184.15.162,10.10.50.1,Normal
2024-03-07 09:11:09,10.10.6.103,www.office.com,A,93.184.138.32,10.10.50.1,Normal
2024-03-05 14:42:11,10.10.2.104,portal.azure.com,A,93.184.57.53,10.10.50.1,Normal
2024-03-27 13:04:40,10.10.2.104,www.microsoft.com,A,93.184.86.177,10.10.50.1,Normal
2024-03-30 15:43:20,10.10.4.101,github.com,A,93.184.54.177,10.10.50.1,Normal
2024-03-21 10:55:00,10.10.5.109,www.microsoft.com,A,93.184.9.87,10.10.50.1,Normal
2024-03-07 09:33:25,10.10.3.103,slack.com,A,93.184.10.76,10.10.50.1,Normal
2024-03-10 10:36:42,10.10.1.102,www.dropbox.com,A,93.184.29.67,10.10.50.1,Normal
2024-03-21 09:26:25,10.10.6.103,outlook.office365.com,A,93.184.89.165,10.10.50.1,Normal
2024-03-19 08:19:20,10.10.6.101,www.google.com,A,93.184.63.153,10.10.50.1,Normal
2024-03-23 08:46:58,10.10.3.101,www.dropbox.com,A,93.184.115.133,10.10.50.1,Normal
2024-03-21 08:15:36,10.10.5.104,www.dropbox.com,A,93.184.156.26,10.10.50.1,Normal
2024-03-14 10:56:27,10.10.1.104,docs.microsoft.com,A,93.184.93.70,10.10.50.1,Normal
2024-03-14 13:21:15,10.10.3.105,www.google.com,A,93.184.96.12,10.10.50.1,Normal
2024-03-28 16:44:42,10.10.1.105,zoom.us,A,93.184.21.137,10.10.50.1,Normal
2024-03-12 09:47:47,10.10.1.105,docs.microsoft.com,A,93.184.36.161,10.10.50.1,Normal
2024-03-01 10:47:34,10.10.5.110,www.linkedin.com,A,93.184.196.38,10.10.50.1,Normal
2024-03-27 17:10:09,10.10.1.105,www.dropbox.com,A,93.184.24.86,10.10.50.1,Normal
2024-03-17 12:38:31,10.10.5.107,outlook.office365.com,A,93.184.169.4,10.10.50.1,Normal
2024-03-22 10:30:50,10.10.3.102,www.linkedin.com,A,93.184.17.71,10.10.50.1,Normal
2024-03-27 14:49:23,10.10.1.105,www.dropbox.com,A,93.184.16.86,10.10.50.1,Normal
2024-03-16 12:45:47,10.10.2.102,www.linkedin.com,A,93.184.39.113,10.10.50.1,Normal
2024-03-10 09:12:27,10.10.5.104,www.dropbox.com,A,93.184.181.54,10.10.50.1,Normal
2024-03-28 09:04:33,10.10.5.104,www.microsoft.com,A,93.184.85.59,10.10.50.1,Normal
2024-03-09 08:50:11,10.10.7.102,portal.azure.com,A,93.184.5.180,10.10.50.1,Normal
2024-03-03 15:46:11,10.10.8.105,github.com,A,93.184.41.124,10.10.50.1,Normal
2024-03-25 13:02:10,10.10.3.104,www.microsoft.com,A,93.184.200.191,10.10.50.1,Normal
2024-03-09 11:42:30,10.10.8.104,www.dropbox.com,A,93.184.139.25,10.10.50.1,Normal
2024-03-03 16:09:44,10.10.3.104,www.salesforce.com,A,93.184.31.133,10.10.50.1,Normal
2024-03-29 13:35:07,10.10.1.102,www.office.com,A,93.184.24.128,10.10.50.1,Normal
2024-03-24 13:48:12,10.10.5.108,stackoverflow.com,A,93.184.103.128,10.10.50.1,Normal
2024-03-16 11:37:09,10.10.5.108,docs.microsoft.com,A,93.184.162.67,10.10.50.1,Normal
2024-03-25 15:25:51,10.10.1.102,www.microsoft.com,A,93.184.12.182,10.10.50.1,Normal
2024-03-21 15:26:02,10.10.7.103,portal.azure.com,A,93.184.50.76,10.10.50.1,Normal
2024-03-11 15:31:58,10.10.4.103,teams.microsoft.com,A,93.184.191.97,10.10.50.1,Normal
2024-03-04 16:38:08,10.10.5.102,www.microsoft.com,A,93.184.37.1,10.10.50.1,Normal
2024-03-13 16:34:07,10.10.9.102,docs.microsoft.com,A,93.184.32.60,10.10.50.1,Normal
2024-03-03 13:04:47,10.10.8.101,slack.com,A,93.184.9.100,10.10.50.1,Normal
2024-03-28 11:12:56,10.10.5.103,github.com,A,93.184.77.181,10.10.50.1,Normal
2024-03-19 11:32:56,10.10.3.105,outlook.office365.com,A,93.184.178.138,10.10.50.1,Normal
2024-03-29 09:00:58,10.10.5.109,stackoverflow.com,A,93.184.51.43,10.10.50.1,Normal
2024-03-11 15:56:28,10.10.2.102,zoom.us,A,93.184.184.145,10.10.50.1,Normal
2024-03-19 10:58:39,10.10.9.101,teams.microsoft.com,A,93.184.80.78,10.10.50.1,Normal
2024-03-28 16:11:31,10.10.1.102,github.com,A,93.184.132.200,10.10.50.1,Normal
2024-03-21 11:26:57,10.10.7.102,slack.com,A,93.184.51.92,10.10.50.1,Normal
2024-03-21 13:48:25,10.10.8.101,docs.microsoft.com,A,93.184.9.29,10.10.50.1,Normal
2024-03-29 09:43:26,10.10.3.105,www.office.com,A,93.184.26.141,10.10.50.1,Normal
2024-03-23 13:33:59,10.10.3.105,teams.microsoft.com,A,93.184.63.42,10.10.50.1,Normal
2024-03-30 10:23:52,10.10.6.105,www.linkedin.com,A,93.184.69.162,10.10.50.1,Normal
2024-03-09 10:05:59,10.10.6.102,www.microsoft.com,A,93.184.40.154,10.10.50.1,Normal
2024-03-29 17:32:25,10.10.1.105,github.com,A,93.184.80.3,10.10.50.1,Normal
2024-03-08 15:05:35,10.10.3.103,outlook.office365.com,A,93.184.92.54,10.10.50.1,Normal
2024-03-24 08:13:34,10.10.7.103,teams.microsoft.com,A,93.184.157.28,10.10.50.1,Normal
2024-03-20 15:21:09,10.10.5.106,www.google.com,A,93.184.124.50,10.10.50.1,Normal
2024-03-11 10:18:45,10.10.6.101,slack.com,A,93.184.153.154,10.10.50.1,Normal
2024-03-20 10:46:58,10.10.8.104,teams.microsoft.com,A,93.184.26.108,10.10.50.1,Normal
2024-03-24 15:19:28,10.10.5.101,www.google.com,A,93.184.38.135,10.10.50.1,Normal
2024-03-02 13:07:24,10.10.7.101,outlook.office365.com,A,93.184.147.122,10.10.50.1,Normal
2024-03-30 13:09:41,10.10.6.102,slack.com,A,93.184.65.197,10.10.50.1,Normal
2024-03-22 09:40:01,10.10.9.101,www.office.com,A,93.184.101.185,10.10.50.1,Normal
2024-03-20 17:00:44,10.10.7.102,stackoverflow.com,A,93.184.122.52,10.10.50.1,Normal
2024-03-26 16:24:16,10.10.7.102,www.salesforce.com,A,93.184.179.67,10.10.50.1,Normal
2024-03-02 08:21:29,10.10.9.104,docs.microsoft.com,A,93.184.21.12,10.10.50.1,Normal
2024-03-27 09:02:25,10.10.8.102,stackoverflow.com,A,93.184.193.174,10.10.50.1,Normal
2024-03-20 12:19:44,10.10.4.101,www.linkedin.com,A,93.184.10.188,10.10.50.1,Normal
2024-03-04 15:25:01,10.10.1.104,github.com,A,93.184.13.110,10.10.50.1,Normal
2024-03-01 16:00:18,10.10.8.103,stackoverflow.com,A,93.184.3.74,10.10.50.1,Normal
2024-03-25 13:33:39,10.10.5.110,zoom.us,A,93.184.141.54,10.10.50.1,Normal
2024-03-03 16:52:13,10.10.6.106,www.microsoft.com,A,93.184.170.13,10.10.50.1,Normal
2024-03-28 12:03:43,10.10.5.107,zoom.us,A,93.184.84.133,10.10.50.1,Normal
2024-03-06 12:42:04,10.10.1.104,trello.com,A,93.184.101.150,10.10.50.1,Normal
2024-03-28 17:53:25,10.10.3.101,www.dropbox.com,A,93.184.66.126,10.10.50.1,Normal
2024-03-29 10:51:35,10.10.1.103,outlook.office365.com,A,93.184.158.182,10.10.50.1,Normal
2024-03-06 13:37:09,10.10.8.103,slack.com,A,93.184.2.157,10.10.50.1,Normal
2024-03-01 15:18:01,10.10.4.103,www.linkedin.com,A,93.184.34.119,10.10.50.1,Normal
2024-03-01 11:02:18,10.10.4.101,www.salesforce.com,A,93.184.40.187,10.10.50.1,Normal
2024-03-08 11:32:51,10.10.7.101,www.linkedin.com,A,93.184.101.186,10.10.50.1,Normal
2024-03-15 08:48:23,10.10.4.104,github.com,A,93.184.20.79,10.10.50.1,Normal
2024-03-01 12:17:55,10.10.5.103,teams.microsoft.com,A,93.184.55.63,10.10.50.1,Normal
2024-03-21 15:23:07,10.10.7.102,slack.com,A,93.184.92.105,10.10.50.1,Normal
2024-03-09 14:23:56,10.10.2.107,outlook.office365.com,A,93.184.124.149,10.10.50.1,Normal
2024-03-27 08:06:14,10.10.1.101,teams.microsoft.com,A,93.184.165.16,10.10.50.1,Normal
2024-03-12 09:24:31,10.10.5.103,www.google.com,A,93.184.124.51,10.10.50.1,Normal
2024-03-21 17:12:24,10.10.2.103,zoom.us,A,93.184.82.76,10.10.50.1,Normal
2024-03-24 16:54:09,10.10.6.102,teams.microsoft.com,A,93.184.87.193,10.10.50.1,Normal
2024-03-17 15:26:25,10.10.6.104,www.google.com,A,93.184.131.83,10.10.50.1,Normal
2024-03-18 08:15:54,10.10.9.103,www.microsoft.com,A,93.184.53.125,10.10.50.1,Normal
2024-03-04 15:31:19,10.10.2.103,slack.com,A,93.184.82.99,10.10.50.1,Normal
2024-03-04 16:07:43,10.10.5.110,www.microsoft.com,A,93.184.128.166,10.10.50.1,Normal
2024-03-06 17:59:15,10.10.8.105,www.microsoft.com,A,93.184.194.196,10.10.50.1,Normal
2024-03-07 08:11:13,10.10.5.105,teams.microsoft.com,A,93.184.1.139,10.10.50.1,Normal
2024-03-26 09:18:45,10.10.9.101,docs.microsoft.com,A,93.184.65.128,10.10.50.1,Normal
2024-03-02 15:59:21,10.10.3.102,www.microsoft.com,A,93.184.83.116,10.10.50.1,Normal
2024-03-12 10:03:44,10.10.8.103,trello.com,A,93.184.190.193,10.10.50.1,Normal
2024-03-07 14:57:38,10.10.6.104,www.office.com,A,93.184.20.73,10.10.50.1,Normal
2024-03-18 10:19:22,10.10.6.105,trello.com,A,93.184.60.117,10.10.50.1,Normal
2024-03-12 08:57:38,10.10.4.102,www.salesforce.com,A,93.184.129.167,10.10.50.1,Normal
2024-03-08 17:26:01,10.10.5.103,outlook.office365.com,A,93.184.30.93,10.10.50.1,Normal
2024-03-09 17:14:49,10.10.5.101,www.linkedin.com,A,93.184.192.10,10.10.50.1,Normal
2024-03-30 17:15:03,10.10.2.103,docs.microsoft.com,A,93.184.135.174,10.10.50.1,Normal
2024-03-09 11:31:24,10.10.9.101,www.dropbox.com,A,93.184.153.140,10.10.50.1,Normal
2024-03-08 12:53:54,10.10.4.102,stackoverflow.com,A,93.184.116.133,10.10.50.1,Normal
2024-03-25 08:33:58,10.10.2.105,docs.microsoft.com,A,93.184.95.11,10.10.50.1,Normal
2024-03-01 17:52:09,10.10.7.103,zoom.us,A,93.184.84.66,10.10.50.1,Normal
2024-03-29 17:51:17,10.10.5.110,www.salesforce.com,A,93.184.10.26,10.10.50.1,Normal
2024-03-19 15:48:54,10.10.2.102,www.salesforce.com,A,93.184.22.159,10.10.50.1,Normal
2024-03-22 10:11:11,10.10.3.101,teams.microsoft.com,A,93.184.19.138,10.10.50.1,Normal
2024-03-08 17:04:17,10.10.6.105,www.linkedin.com,A,93.184.176.52,10.10.50.1,Normal
2024-03-22 17:03:00,10.10.9.101,www.microsoft.com,A,93.184.33.140,10.10.50.1,Normal
2024-03-17 11:47:16,10.10.6.104,stackoverflow.com,A,93.184.136.171,10.10.50.1,Normal
2024-03-27 15:14:05,10.10.5.110,zoom.us,A,93.184.65.173,10.10.50.1,Normal
2024-03-16 16:43:35,10.10.6.103,www.microsoft.com,A,93.184.62.148,10.10.50.1,Normal
2024-03-13 16:01:08,10.10.4.103,docs.microsoft.com,A,93.184.132.170,10.10.50.1,Normal
2024-03-26 08:31:06,10.10.1.102,portal.azure.com,A,93.184.33.91,10.10.50.1,Normal
2024-03-12 17:42:59,10.10.9.102,www.dropbox.com,A,93.184.22.15,10.10.50.1,Normal
2024-03-13 14:02:39,10.10.1.102,docs.microsoft.com,A,93.184.122.138,10.10.50.1,Normal
2024-03-30 16:09:34,10.10.2.103,docs.microsoft.com,A,93.184.61.9,10.10.50.1,Normal
2024-03-19 15:35:11,10.10.2.106,www.microsoft.com,A,93.184.80.92,10.10.50.1,Normal
2024-03-04 09:15:35,10.10.8.102,docs.microsoft.com,A,93.184.37.9,10.10.50.1,Normal
2024-03-03 15:51:07,10.10.6.102,zoom.us,A,93.184.179.81,10.10.50.1,Normal
2024-03-07 08:52:33,10.10.8.104,teams.microsoft.com,A,93.184.77.75,10.10.50.1,Normal
2024-03-17 12:48:14,10.10.6.102,stackoverflow.com,A,93.184.80.43,10.10.50.1,Normal
2024-03-17 12:59:13,10.10.4.101,stackoverflow.com,A,93.184.192.127,10.10.50.1,Normal
2024-03-25 14:26:25,10.10.2.106,www.office.com,A,93.184.29.172,10.10.50.1,Normal
2024-03-06 17:06:14,10.10.7.103,portal.azure.com,A,93.184.175.60,10.10.50.1,Normal
2024-03-11 08:02:48,10.10.5.102,stackoverflow.com,A,93.184.81.65,10.10.50.1,Normal
2024-03-04 10:33:34,10.10.3.102,docs.microsoft.com,A,93.184.47.118,10.10.50.1,Normal
2024-03-29 11:30:44,10.10.7.103,stackoverflow.com,A,93.184.168.137,10.10.50.1,Normal
2024-03-16 12:27:30,10.10.5.103,outlook.office365.com,A,93.184.1.146,10.10.50.1,Normal
2024-03-11 09:21:28,10.10.8.103,portal.azure.com,A,93.184.181.113,10.10.50.1,Normal
2024-03-03 16:45:13,10.10.5.110,www.google.com,A,93.184.191.125,10.10.50.1,Normal
2024-03-23 10:02:51,10.10.5.104,teams.microsoft.com,A,93.184.98.135,10.10.50.1,Normal
2024-03-09 14:03:36,10.10.9.103,portal.azure.com,A,93.184.103.142,10.10.50.1,Normal
2024-03-19 15:12:15,10.10.9.101,slack.com,A,93.184.161.155,10.10.50.1,Normal
2024-03-26 11:35:31,10.10.7.102,www.office.com,A,93.184.79.57,10.10.50.1,Normal
2024-03-20 14:57:44,10.10.2.105,www.microsoft.com,A,93.184.23.117,10.10.50.1,Normal
2024-03-01 08:36:48,10.10.8.102,www.dropbox.com,A,93.184.160.119,10.10.50.1,Normal
2024-03-26 13:06:31,10.10.4.102,teams.microsoft.com,A,93.184.108.31,10.10.50.1,Normal
2024-03-18 14:09:47,10.10.5.104,teams.microsoft.com,A,93.184.65.51,10.10.50.1,Normal
2024-03-29 12:56:36,10.10.8.101,www.salesforce.com,A,93.184.21.185,10.10.50.1,Normal
2024-03-17 14:50:11,10.10.5.107,slack.com,A,93.184.178.101,10.10.50.1,Normal
2024-03-22 09:00:13,10.10.3.102,www.microsoft.com,A,93.184.180.173,10.10.50.1,Normal
2024-03-10 08:22:22,10.10.2.107,slack.com,A,93.184.191.37,10.10.50.1,Normal
2024-03-13 12:45:38,10.10.3.101,stackoverflow.com,A,93.184.21.165,10.10.50.1,Normal
2024-03-28 08:23:52,10.10.4.105,stackoverflow.com,A,93.184.8.68,10.10.50.1,Normal
2024-03-08 10:08:53,10.10.9.101,outlook.office365.com,A,93.184.163.150,10.10.50.1,Normal
