timestamp,event_id,event_name,user,host,src_ip,script_block,script_block_id,path,category
2024-03-17 10:15:20,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-WmiObject Win32_OperatingSystem,block_20157,Console,Normal
2024-03-15 16:09:30,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Get-NetAdapter,block_91597,Console,Normal
2024-03-07 09:19:08,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Get-NetAdapter,block_78816,Console,Normal
2024-03-12 13:05:00,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Set-Location C:\Users,block_79384,Console,Normal
2024-03-15 11:37:02,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-Service,block_57729,Console,Normal
2024-03-25 09:49:23,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-ChildItem -Path C:\Users -Recurse,block_74982,Console,Normal
2024-03-08 14:05:04,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Invoke-WebRequest -Uri https://www.microsoft.com,block_49098,Console,Normal
2024-03-26 16:01:36,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_27164,Console,Normal
2024-03-03 11:55:12,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Get-ChildItem -Path C:\Users -Recurse,block_80497,Console,Normal
2024-03-26 09:02:04,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_48179,Console,Normal
2024-03-26 10:07:55,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-ChildItem -Path C:\Users -Recurse,block_48917,Console,Normal
2024-03-08 13:12:20,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-Process,block_78341,Console,Normal
2024-03-07 14:58:48,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-WmiObject Win32_OperatingSystem,block_22774,Console,Normal
2024-03-10 15:49:07,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Invoke-WebRequest -Uri https://www.microsoft.com,block_29696,Console,Normal
2024-03-27 15:22:34,4104,ScriptBlockLogging,nnelson,WIN-SOC-002,10.10.4.102,Get-NetAdapter,block_67710,Console,Normal
2024-03-03 08:55:42,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Get-ADUser -Filter *,block_20954,Console,Normal
2024-03-19 10:31:31,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_63665,Console,Normal
2024-03-18 08:08:23,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Set-Location C:\Users,block_62788,Console,Normal
2024-03-19 12:04:03,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Start-Service -Name Spooler,block_45489,Console,Normal
2024-03-25 17:34:19,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Process,block_73701,Console,Normal
2024-03-01 17:39:43,4104,ScriptBlockLogging,bmorris,WIN-MKT-001,10.10.6.101,Start-Service -Name Spooler,block_17168,Console,Normal
2024-03-22 15:13:19,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Start-Service -Name Spooler,block_90817,Console,Normal
2024-03-08 17:43:01,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-Service,block_11009,Console,Normal
2024-03-29 09:47:51,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Get-EventLog -LogName System -Newest 50,block_83460,Console,Normal
2024-03-06 11:30:50,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-ChildItem -Path C:\Users -Recurse,block_86815,Console,Normal
2024-03-16 08:12:30,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-Process,block_28201,Console,Normal
2024-03-06 08:07:39,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Start-Service -Name Spooler,block_91871,Console,Normal
2024-03-27 17:54:41,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-NetAdapter,block_91448,Console,Normal
2024-03-01 16:14:52,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Get-NetAdapter,block_22954,Console,Normal
2024-03-15 13:30:27,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-EventLog -LogName System -Newest 50,block_93201,Console,Normal
2024-03-15 13:33:45,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-ChildItem -Path C:\Users -Recurse,block_89798,Console,Normal
2024-03-27 13:48:54,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_90176,Console,Normal
2024-03-14 10:38:59,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-NetAdapter,block_91515,Console,Normal
2024-03-06 16:35:35,4104,ScriptBlockLogging,rthompson,WIN-FIN-001,10.10.2.101,Get-NetAdapter,block_13158,Console,Normal
2024-03-16 15:30:11,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Set-Location C:\Users,block_48422,Console,Normal
2024-03-21 08:09:50,4104,ScriptBlockLogging,rthompson,WIN-FIN-001,10.10.2.101,Invoke-WebRequest -Uri https://www.microsoft.com,block_95382,Console,Normal
2024-03-17 10:23:08,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Get-WmiObject Win32_OperatingSystem,block_78071,Console,Normal
2024-03-19 16:03:46,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Invoke-WebRequest -Uri https://www.microsoft.com,block_57822,Console,Normal
2024-03-15 08:59:24,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Get-Service,block_51462,Console,Normal
2024-03-12 09:53:18,4104,ScriptBlockLogging,svc_backup,DC-PRIMARY-001,10.10.50.1,Get-ChildItem -Path C:\Users -Recurse,block_30812,Console,Normal
2024-03-10 13:26:09,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Set-Location C:\Users,block_80207,Console,Normal
2024-03-15 09:43:18,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-ChildItem -Path C:\Users -Recurse,block_70036,Console,Normal
2024-03-07 16:18:43,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Get-Process,block_28881,Console,Normal
2024-03-04 15:27:31,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Set-Location C:\Users,block_51615,Console,Normal
2024-03-13 17:27:20,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Invoke-WebRequest -Uri https://www.microsoft.com,block_17152,Console,Normal
2024-03-30 14:49:05,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-NetAdapter,block_89652,Console,Normal
2024-03-20 14:27:56,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Get-WmiObject Win32_OperatingSystem,block_36665,Console,Normal
2024-03-18 08:41:34,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Get-NetAdapter,block_71924,Console,Normal
2024-03-15 08:28:31,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Set-Location C:\Users,block_74445,Console,Normal
2024-03-07 09:16:04,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-Service,block_22865,Console,Normal
2024-03-03 09:33:48,4104,ScriptBlockLogging,eharris,WIN-FIN-005,10.10.2.105,Get-Process,block_46217,Console,Normal
2024-03-15 08:28:35,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Get-Service,block_18677,Console,Normal
2024-03-23 11:34:51,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-NetAdapter,block_27624,Console,Normal
2024-03-23 10:24:43,4104,ScriptBlockLogging,lbrown,WIN-HR-004,10.10.1.104,Get-Process,block_65884,Console,Normal
2024-03-11 15:22:08,4104,ScriptBlockLogging,zstewart,WIN-SALES-009,10.10.5.109,Get-WmiObject Win32_OperatingSystem,block_13050,Console,Normal
2024-03-19 10:04:40,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Invoke-WebRequest -Uri https://www.microsoft.com,block_11097,Console,Normal
2024-03-20 14:01:51,4104,ScriptBlockLogging,rthompson,WIN-FIN-001,10.10.2.101,Start-Service -Name Spooler,block_15824,Console,Normal
2024-03-04 08:28:45,4104,ScriptBlockLogging,jrivera,WIN-EXEC-003,10.10.7.103,Get-Process,block_94472,Console,Normal
2024-03-04 10:49:34,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-EventLog -LogName System -Newest 50,block_38796,Console,Normal
2024-03-04 08:00:11,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-WmiObject Win32_OperatingSystem,block_19091,Console,Normal
2024-03-10 13:43:48,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Set-Location C:\Users,block_57008,Console,Normal
2024-03-14 14:31:42,4104,ScriptBlockLogging,jrivera,WIN-EXEC-003,10.10.7.103,Set-Location C:\Users,block_16923,Console,Normal
2024-03-09 11:22:03,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_81241,Console,Normal
2024-03-19 12:29:57,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Set-Location C:\Users,block_19525,Console,Normal
2024-03-17 12:31:58,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Process,block_51392,Console,Normal
2024-03-30 10:18:01,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-ChildItem -Path C:\Users -Recurse,block_74470,Console,Normal
2024-03-11 12:43:43,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_82690,Console,Normal
2024-03-26 16:14:45,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-WmiObject Win32_OperatingSystem,block_93683,Console,Normal
2024-03-26 09:46:55,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Get-Service,block_11232,Console,Normal
2024-03-23 13:34:02,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Set-Location C:\Users,block_10702,Console,Normal
2024-03-25 14:11:32,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Get-NetAdapter,block_38942,Console,Normal
2024-03-15 16:56:32,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Get-ChildItem -Path C:\Users -Recurse,block_96804,Console,Normal
2024-03-20 10:35:42,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-EventLog -LogName System -Newest 50,block_53591,Console,Normal
2024-03-04 13:33:35,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Get-ADUser -Filter *,block_87615,Console,Normal
2024-03-14 11:42:15,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-EventLog -LogName System -Newest 50,block_43206,Console,Normal
2024-03-10 13:26:57,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Start-Service -Name Spooler,block_62990,Console,Normal
2024-03-19 11:59:08,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Get-ChildItem -Path C:\Users -Recurse,block_29475,Console,Normal
2024-03-08 14:19:20,4104,ScriptBlockLogging,zstewart,WIN-SALES-009,10.10.5.109,Get-Process,block_73254,Console,Normal
2024-03-19 11:26:38,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-ADUser -Filter *,block_96763,Console,Normal
2024-03-26 17:58:45,4104,ScriptBlockLogging,sturner,WIN-SALES-002,10.10.5.102,Get-WmiObject Win32_OperatingSystem,block_27649,Console,Normal
2024-03-21 14:33:51,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Get-WmiObject Win32_OperatingSystem,block_22902,Console,Normal
2024-03-22 09:14:25,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-EventLog -LogName System -Newest 50,block_54985,Console,Normal
2024-03-16 10:19:31,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Get-EventLog -LogName System -Newest 50,block_24949,Console,Normal
2024-03-21 15:47:02,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_45172,Console,Normal
2024-03-24 12:43:28,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Get-EventLog -LogName System -Newest 50,block_13435,Console,Normal
2024-03-04 08:07:55,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-Service,block_39091,Console,Normal
2024-03-18 16:06:11,4104,ScriptBlockLogging,kcox,WIN-OPS-001,10.10.8.101,Get-EventLog -LogName System -Newest 50,block_33260,Console,Normal
2024-03-26 11:13:21,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-EventLog -LogName System -Newest 50,block_87321,Console,Normal
2024-03-07 11:13:44,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-WmiObject Win32_OperatingSystem,block_96177,Console,Normal
2024-03-14 15:08:22,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-Service,block_98184,Console,Normal
2024-03-30 17:47:12,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Set-Location C:\Users,block_70483,Console,Normal
2024-03-06 12:30:28,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_99530,Console,Normal
2024-03-01 15:17:21,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-NetAdapter,block_49938,Console,Normal
2024-03-23 11:59:27,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-ADUser -Filter *,block_73275,Console,Normal
2024-03-24 10:38:09,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-NetAdapter,block_22359,Console,Normal
2024-03-21 08:30:45,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Start-Service -Name Spooler,block_14077,Console,Normal
2024-03-10 17:35:46,4104,ScriptBlockLogging,bmorris,WIN-MKT-001,10.10.6.101,Get-ChildItem -Path C:\Users -Recurse,block_83485,Console,Normal
2024-03-20 08:29:55,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Get-WmiObject Win32_OperatingSystem,block_76834,Console,Normal
2024-03-21 11:40:57,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Get-ChildItem -Path C:\Users -Recurse,block_84269,Console,Normal
2024-03-21 13:32:41,4104,ScriptBlockLogging,jrivera,WIN-EXEC-003,10.10.7.103,Get-NetAdapter,block_10548,Console,Normal
2024-03-10 15:02:45,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Start-Service -Name Spooler,block_52907,Console,Normal
2024-03-24 14:48:16,4104,ScriptBlockLogging,svc_backup,DC-PRIMARY-001,10.10.50.1,Start-Service -Name Spooler,block_23764,Console,Normal
2024-03-12 14:36:10,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-Process,block_80590,Console,Normal
2024-03-05 09:29:30,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Get-ADUser -Filter *,block_21874,Console,Normal
2024-03-27 17:02:44,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-EventLog -LogName System -Newest 50,block_25156,Console,Normal
2024-03-20 17:59:29,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-EventLog -LogName System -Newest 50,block_57017,Console,Normal
2024-03-21 11:11:57,4104,ScriptBlockLogging,lbrown,WIN-HR-004,10.10.1.104,Start-Service -Name Spooler,block_96525,Console,Normal
2024-03-02 12:46:39,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-NetAdapter,block_60953,Console,Normal
2024-03-01 17:28:42,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Set-Location C:\Users,block_59755,Console,Normal
2024-03-26 09:06:27,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-WmiObject Win32_OperatingSystem,block_73109,Console,Normal
2024-03-14 15:14:05,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-ADUser -Filter *,block_71132,Console,Normal
2024-03-11 11:00:55,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-EventLog -LogName System -Newest 50,block_44384,Console,Normal
2024-03-02 13:11:30,4104,ScriptBlockLogging,dreed,WIN-MKT-003,10.10.6.103,Get-EventLog -LogName System -Newest 50,block_19015,Console,Normal
2024-03-17 11:33:45,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-ChildItem -Path C:\Users -Recurse,block_88210,Console,Normal
2024-03-25 09:48:27,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-ChildItem -Path C:\Users -Recurse,block_62867,Console,Normal
2024-03-20 11:35:17,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Set-Location C:\Users,block_99172,Console,Normal
2024-03-20 08:07:07,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Get-ADUser -Filter *,block_70832,Console,Normal
2024-03-24 12:42:24,4104,ScriptBlockLogging,sturner,WIN-SALES-002,10.10.5.102,Get-NetAdapter,block_44676,Console,Normal
2024-03-30 11:53:48,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Set-Location C:\Users,block_77633,Console,Normal
2024-03-28 13:04:46,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Get-Process,block_35629,Console,Normal
2024-03-21 15:29:09,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Get-EventLog -LogName System -Newest 50,block_35555,Console,Normal
2024-03-03 10:02:23,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Start-Service -Name Spooler,block_55191,Console,Normal
2024-03-23 12:57:21,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Start-Service -Name Spooler,block_67710,Console,Normal
2024-03-20 13:42:37,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_59920,Console,Normal
2024-03-26 17:51:33,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Get-ChildItem -Path C:\Users -Recurse,block_30353,Console,Normal
2024-03-17 14:04:37,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Set-Location C:\Users,block_81242,Console,Normal
2024-03-12 17:19:20,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Set-Location C:\Users,block_43107,Console,Normal
2024-03-03 17:46:47,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-EventLog -LogName System -Newest 50,block_24281,Console,Normal
2024-03-20 09:00:55,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-ChildItem -Path C:\Users -Recurse,block_70452,Console,Normal
2024-03-14 15:40:24,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-EventLog -LogName System -Newest 50,block_87967,Console,Normal
2024-03-21 10:46:18,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Get-EventLog -LogName System -Newest 50,block_92306,Console,Normal
2024-03-06 10:31:23,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Set-Location C:\Users,block_12293,Console,Normal
2024-03-04 12:03:54,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Set-Location C:\Users,block_96488,Console,Normal
2024-03-13 14:04:34,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-ADUser -Filter *,block_93798,Console,Normal
2024-03-20 15:38:44,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-Process,block_63139,Console,Normal
2024-03-04 08:54:02,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-ChildItem -Path C:\Users -Recurse,block_63886,Console,Normal
2024-03-21 08:19:29,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Get-NetAdapter,block_57739,Console,Normal
2024-03-14 14:13:30,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-Process,block_84446,Console,Normal
2024-03-19 09:02:36,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-ADUser -Filter *,block_36555,Console,Normal
2024-03-28 12:48:00,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Set-Location C:\Users,block_19041,Console,Normal
2024-03-23 11:47:25,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Set-Location C:\Users,block_92067,Console,Normal
2024-03-08 10:30:47,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Get-EventLog -LogName System -Newest 50,block_39217,Console,Normal
2024-03-13 16:19:11,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_10316,Console,Normal
2024-03-10 12:32:16,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-Process,block_58310,Console,Normal
2024-03-05 11:46:10,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Start-Service -Name Spooler,block_90425,Console,Normal
2024-03-23 11:28:29,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Get-EventLog -LogName System -Newest 50,block_23594,Console,Normal
2024-03-23 16:54:13,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-Process,block_56169,Console,Normal
2024-03-02 12:30:23,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Set-Location C:\Users,block_85716,Console,Normal
2024-03-19 14:44:59,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-NetAdapter,block_37822,Console,Normal
2024-03-22 10:14:32,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-EventLog -LogName System -Newest 50,block_36693,Console,Normal
2024-03-22 17:44:50,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Get-ChildItem -Path C:\Users -Recurse,block_81946,Console,Normal
2024-03-08 11:34:43,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Get-NetAdapter,block_94978,Console,Normal
2024-03-12 17:29:40,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Set-Location C:\Users,block_70370,Console,Normal
2024-03-23 11:20:07,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-ChildItem -Path C:\Users -Recurse,block_64157,Console,Normal
2024-03-23 09:18:08,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Invoke-WebRequest -Uri https://www.microsoft.com,block_23958,Console,Normal
2024-03-22 09:06:54,4104,ScriptBlockLogging,jscott,WIN-IT-003,10.10.3.103,Get-Service,block_96983,Console,Normal
2024-03-02 13:03:09,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-Process,block_52039,Console,Normal
2024-03-29 13:54:02,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-ChildItem -Path C:\Users -Recurse,block_13937,Console,Normal
2024-03-23 12:12:34,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Get-ADUser -Filter *,block_92128,Console,Normal
2024-03-23 12:42:39,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-ADUser -Filter *,block_20742,Console,Normal
2024-03-09 09:57:41,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-Service,block_91605,Console,Normal
2024-03-30 12:14:00,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Service,block_67027,Console,Normal
2024-03-21 08:28:34,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Set-Location C:\Users,block_64009,Console,Normal
2024-03-01 13:02:20,4104,ScriptBlockLogging,svc_backup,DC-PRIMARY-001,10.10.50.1,Get-Service,block_14050,Console,Normal
2024-03-19 16:25:11,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Get-EventLog -LogName System -Newest 50,block_11395,Console,Normal
2024-03-30 14:14:35,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-NetAdapter,block_72496,Console,Normal
2024-03-26 15:34:51,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-ADUser -Filter *,block_74381,Console,Normal
2024-03-20 14:56:36,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-NetAdapter,block_19326,Console,Normal
2024-03-23 13:58:49,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Set-Location C:\Users,block_37770,Console,Normal
2024-03-05 10:38:49,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-EventLog -LogName System -Newest 50,block_72916,Console,Normal
2024-03-09 11:31:47,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Get-Service,block_60239,Console,Normal
2024-03-01 12:33:27,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Set-Location C:\Users,block_43675,Console,Normal
2024-03-29 15:05:06,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Get-WmiObject Win32_OperatingSystem,block_38363,Console,Normal
2024-03-15 12:57:45,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Get-Process,block_10266,Console,Normal
2024-03-23 14:02:29,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Get-EventLog -LogName System -Newest 50,block_20280,Console,Normal
2024-03-29 15:01:36,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-Process,block_56346,Console,Normal
2024-03-29 13:25:29,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-ChildItem -Path C:\Users -Recurse,block_94628,Console,Normal
2024-03-03 16:16:02,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Set-Location C:\Users,block_82749,Console,Normal
2024-03-15 16:32:56,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-WmiObject Win32_OperatingSystem,block_92447,Console,Normal
2024-03-01 15:56:37,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-ChildItem -Path C:\Users -Recurse,block_14777,Console,Normal
2024-03-19 16:10:10,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-ChildItem -Path C:\Users -Recurse,block_58059,Console,Normal
2024-03-30 14:37:25,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Set-Location C:\Users,block_84980,Console,Normal
