timestamp,user,share,file_path,action,size_bytes,src_ip,category
2024-03-01 12:44:30,kjones,\\FS-CORP-001\All,\\FS-CORP-001\All\document_81.pdf,Write,453867,10.10.1.105,Normal
2024-03-23 14:32:30,dreed,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_579.docx,Write,300387,10.10.6.103,Normal
2024-03-30 15:51:46,ibailey,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_425.pdf,Read,135833,10.10.7.102,Normal
2024-03-02 14:40:07,rroberts,\\FS-CORP-001\All,\\FS-CORP-001\All\document_71.pptx,Write,195987,10.10.5.101,Normal
2024-03-05 15:10:10,fmorgan,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_588.csv,Write,319805,10.10.6.105,Normal
2024-03-19 13:33:17,iwalker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_976.docx,Create,45261,10.10.3.102,Normal
2024-03-02 13:14:21,eharris,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_579.pptx,Rename,358001,10.10.2.105,Normal
2024-03-20 10:16:40,mbaker,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_726.txt,Read,97218,10.10.4.101,Normal
2024-03-05 17:56:55,mbaker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_87.csv,Create,356547,10.10.4.101,Normal
2024-03-08 17:58:08,zstewart,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_91.docx,Delete,358465,10.10.5.109,Normal
2024-03-22 11:57:39,hmurphy,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_505.docx,Create,476132,10.10.7.101,Normal
2024-03-12 13:28:27,jscott,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_205.pdf,Create,415716,10.10.3.103,Normal
2024-03-04 15:03:34,rroberts,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_953.docx,Rename,159616,10.10.5.101,Normal
2024-03-03 09:59:37,xcollins,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_925.xlsx,Create,58164,10.10.5.107,Normal
2024-03-04 15:57:50,kgreen,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_394.xlsx,Create,91122,10.10.3.104,Normal
2024-03-02 10:45:08,rroberts,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_259.txt,Create,48758,10.10.5.101,Normal
2024-03-14 13:09:35,ecook,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_571.txt,Rename,457700,10.10.6.104,Normal
2024-03-02 17:51:11,asanchez,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_667.xlsx,Read,369491,10.10.5.110,Normal
2024-03-19 17:02:28,jrivera,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_425.pptx,Delete,170620,10.10.7.103,Normal
2024-03-17 08:59:29,crogers,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_993.pdf,Delete,197561,10.10.6.102,Normal
2024-03-10 11:33:09,hmurphy,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_150.txt,Delete,272720,10.10.7.101,Normal
2024-03-20 16:09:09,fclark,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_901.txt,Read,462193,10.10.2.106,Normal
2024-03-04 11:07:05,jsmith,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_826.pptx,Rename,267054,10.10.1.101,Normal
2024-03-01 09:27:02,jsmith,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_305.txt,Delete,54701,10.10.1.101,Normal
2024-03-26 14:07:12,ibailey,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_872.docx,Write,13480,10.10.7.102,Normal
2024-03-02 12:02:21,nwood,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_163.docx,Delete,65188,10.10.8.104,Normal
2024-03-13 16:42:38,ocarter,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_267.xlsx,Read,151760,10.10.4.103,Normal
2024-03-17 13:14:38,dlee,\\FS-CORP-001\All,\\FS-CORP-001\All\document_76.docx,Delete,222506,10.10.2.104,Normal
2024-03-20 12:43:12,kjones,\\FS-CORP-001\All,\\FS-CORP-001\All\document_623.txt,Create,316037,10.10.1.105,Normal
2024-03-20 13:39:29,jscott,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_213.docx,Write,49970,10.10.3.103,Normal
2024-03-09 17:07:25,kgreen,\\FS-CORP-001\All,\\FS-CORP-001\All\document_736.csv,Read,163015,10.10.3.104,Normal
2024-03-02 12:59:07,dlee,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_955.csv,Create,230558,10.10.2.104,Normal
2024-03-19 14:01:44,jscott,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_217.docx,Create,363609,10.10.3.103,Normal
2024-03-02 16:12:35,kgreen,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_856.pdf,Read,475007,10.10.3.104,Normal
2024-03-14 14:32:41,kjones,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_421.docx,Read,463547,10.10.1.105,Normal
2024-03-15 13:05:44,owatson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_810.docx,Delete,279501,10.10.8.105,Normal
2024-03-05 14:26:27,nnelson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_867.pptx,Write,410414,10.10.4.102,Normal
2024-03-19 11:47:15,wevans,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_252.pptx,Rename,148616,10.10.5.106,Normal
2024-03-04 12:27:03,asanchez,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_81.pdf,Write,473163,10.10.5.110,Normal
2024-03-13 15:41:41,kgreen,\\FS-CORP-001\All,\\FS-CORP-001\All\document_80.csv,Rename,159627,10.10.3.104,Normal
2024-03-23 13:42:06,iwalker,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_956.pptx,Read,416596,10.10.3.102,Normal
2024-03-09 14:00:23,lward,\\FS-CORP-001\All,\\FS-CORP-001\All\document_349.xlsx,Delete,124851,10.10.8.102,Normal
2024-03-30 12:37:39,vparker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_744.pptx,Read,363288,10.10.5.105,Normal
2024-03-23 16:06:28,owatson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_625.xlsx,Rename,77055,10.10.8.105,Normal
2024-03-14 10:15:17,ptaylor,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_749.pdf,Read,485976,10.10.1.103,Normal
2024-03-20 11:24:42,kgreen,\\FS-CORP-001\All,\\FS-CORP-001\All\document_893.csv,Read,341676,10.10.3.104,Normal
2024-03-18 09:44:46,zstewart,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_136.docx,Create,244676,10.10.5.109,Normal
2024-03-21 16:45:42,rthompson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_730.xlsx,Rename,32200,10.10.2.101,Normal
2024-03-18 11:29:59,jsmith,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_763.csv,Read,429533,10.10.1.101,Normal
2024-03-09 11:50:57,qperez,\\FS-CORP-001\All,\\FS-CORP-001\All\document_608.docx,Write,346709,10.10.4.105,Normal
2024-03-27 16:23:03,nnelson,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_306.txt,Rename,129475,10.10.4.102,Normal
2024-03-20 16:50:15,iwalker,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_92.pptx,Create,312312,10.10.3.102,Normal
2024-03-23 16:17:46,crogers,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_777.xlsx,Rename,426525,10.10.6.102,Normal
2024-03-22 09:37:21,pmitchell,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_147.txt,Delete,126470,10.10.4.104,Normal
2024-03-07 09:14:05,kcox,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_39.docx,Write,224620,10.10.8.101,Normal
2024-03-10 16:45:11,kgreen,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_422.pptx,Read,173002,10.10.3.104,Normal
2024-03-02 17:15:30,cwhite,\\FS-CORP-001\All,\\FS-CORP-001\All\document_669.docx,Delete,97922,10.10.2.103,Normal
2024-03-17 16:57:24,glewis,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_845.pdf,Create,69960,10.10.2.107,Normal
2024-03-14 10:31:47,dreed,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_426.docx,Write,302996,10.10.6.103,Normal
2024-03-22 11:23:02,kgreen,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_955.docx,Read,251828,10.10.3.104,Normal
2024-03-06 12:00:18,iwalker,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_816.pdf,Write,432899,10.10.3.102,Normal
2024-03-02 17:54:19,wevans,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_707.pptx,Create,201842,10.10.5.106,Normal
2024-03-12 17:27:33,asanchez,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_443.pptx,Rename,137476,10.10.5.110,Normal
2024-03-20 08:30:46,jscott,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_62.csv,Rename,237845,10.10.3.103,Normal
2024-03-20 13:22:29,ibailey,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_592.txt,Rename,356509,10.10.7.102,Normal
2024-03-14 17:51:46,zstewart,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_128.pdf,Create,6456,10.10.5.109,Normal
2024-03-24 12:53:36,owatson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_346.docx,Write,208438,10.10.8.105,Normal
2024-03-20 15:09:43,hmurphy,\\FS-CORP-001\All,\\FS-CORP-001\All\document_478.xlsx,Write,6776,10.10.7.101,Normal
2024-03-04 14:26:26,iwalker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_957.docx,Create,88317,10.10.3.102,Normal
2024-03-22 08:25:40,tphillips,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_445.pdf,Rename,48901,10.10.5.103,Normal
2024-03-30 17:12:53,qperez,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_435.pdf,Write,292110,10.10.4.105,Normal
2024-03-01 12:46:09,jscott,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_396.xlsx,Create,224981,10.10.3.103,Normal
2024-03-07 09:29:09,jrivera,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_559.xlsx,Create,139154,10.10.7.103,Normal
2024-03-26 15:32:32,mrichardson,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_180.csv,Delete,167934,10.10.8.103,Normal
2024-03-24 12:37:23,nnelson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_998.txt,Read,465864,10.10.4.102,Normal
2024-03-15 15:50:20,fclark,\\FS-CORP-001\All,\\FS-CORP-001\All\document_351.pptx,Create,298631,10.10.2.106,Normal
2024-03-03 12:08:48,mbaker,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_562.docx,Delete,390292,10.10.4.101,Normal
2024-03-25 16:39:37,asanchez,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_224.pdf,Write,306137,10.10.5.110,Normal
2024-03-15 09:46:00,hrobinson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_159.txt,Read,51574,10.10.3.101,Normal
2024-03-27 10:58:39,mwilson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_622.txt,Write,292929,10.10.1.102,Normal
2024-03-12 08:20:50,kgreen,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_278.docx,Write,354564,10.10.3.104,Normal
2024-03-13 11:58:10,fclark,\\FS-CORP-001\All,\\FS-CORP-001\All\document_468.pdf,Create,277264,10.10.2.106,Normal
2024-03-08 16:59:19,owatson,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_34.docx,Create,461722,10.10.8.105,Normal
2024-03-04 13:49:22,kcox,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_587.xlsx,Write,296375,10.10.8.101,Normal
2024-03-03 14:37:52,rroberts,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_405.csv,Delete,127077,10.10.5.101,Normal
2024-03-25 10:42:22,pbrooks,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_313.txt,Write,245408,10.10.9.101,Normal
2024-03-27 14:12:35,qkelly,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_19.xlsx,Read,426216,10.10.9.102,Normal
2024-03-27 15:11:56,lward,\\FS-CORP-001\All,\\FS-CORP-001\All\document_655.csv,Rename,364706,10.10.8.102,Normal
2024-03-20 13:09:24,ocarter,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_334.pptx,Create,97465,10.10.4.103,Normal
2024-03-29 12:49:18,jsmith,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_500.pdf,Read,489750,10.10.1.101,Normal
2024-03-26 09:22:16,dlee,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_648.pdf,Rename,293909,10.10.2.104,Normal
2024-03-16 15:32:11,mwilson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_624.pdf,Create,45945,10.10.1.102,Normal
2024-03-26 15:53:32,pmitchell,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_970.pdf,Delete,257583,10.10.4.104,Normal
2024-03-22 13:13:55,hmurphy,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_51.txt,Delete,13986,10.10.7.101,Normal
2024-03-15 08:45:43,rthompson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_29.xlsx,Read,29634,10.10.2.101,Normal
2024-03-18 15:27:08,ibailey,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_73.csv,Delete,315242,10.10.7.102,Normal
2024-03-27 13:43:37,pbrooks,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_284.docx,Delete,78419,10.10.9.101,Normal
2024-03-11 14:59:57,mwilson,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_333.txt,Rename,313043,10.10.1.102,Normal
2024-03-26 12:08:46,asanchez,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_765.docx,Write,169833,10.10.5.110,Normal
2024-03-11 12:49:17,kgreen,\\FS-CORP-001\All,\\FS-CORP-001\All\document_478.txt,Write,468991,10.10.3.104,Normal
2024-03-21 11:16:58,lbrown,\\FS-CORP-001\All,\\FS-CORP-001\All\document_894.docx,Create,454448,10.10.1.104,Normal
2024-03-13 13:46:47,dlee,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_59.docx,Read,390022,10.10.2.104,Normal
2024-03-30 16:19:29,mrichardson,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_619.txt,Delete,297806,10.10.8.103,Normal
2024-03-21 13:22:12,vparker,\\FS-CORP-001\All,\\FS-CORP-001\All\document_145.txt,Delete,98179,10.10.5.105,Normal
2024-03-15 10:08:54,jrivera,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_534.pptx,Read,259071,10.10.7.103,Normal
2024-03-04 10:03:59,pmitchell,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_643.pdf,Rename,193830,10.10.4.104,Normal
2024-03-04 08:16:15,dreed,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_79.txt,Read,140186,10.10.6.103,Normal
2024-03-02 16:35:40,ibailey,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_940.txt,Delete,240293,10.10.7.102,Normal
2024-03-30 08:09:17,mrichardson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_943.csv,Write,319094,10.10.8.103,Normal
2024-03-04 15:52:11,ibailey,\\FS-CORP-001\All,\\FS-CORP-001\All\document_319.txt,Read,331268,10.10.7.102,Normal
2024-03-19 14:02:42,crogers,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_925.txt,Delete,208156,10.10.6.102,Normal
2024-03-02 13:56:14,jsmith,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_94.pptx,Write,219231,10.10.1.101,Normal
2024-03-03 16:55:33,owatson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_324.pptx,Rename,461553,10.10.8.105,Normal
2024-03-06 09:54:41,nwood,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_167.csv,Delete,302309,10.10.8.104,Normal
2024-03-21 13:31:08,vparker,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_374.docx,Read,296455,10.10.5.105,Normal
2024-03-15 12:03:12,gbell,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_273.pdf,Create,285938,10.10.6.106,Normal
2024-03-07 17:57:43,qkelly,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_982.docx,Write,380441,10.10.9.102,Normal
2024-03-24 17:05:33,jrivera,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_728.docx,Write,70853,10.10.7.103,Normal
2024-03-29 10:06:56,kcox,\\FS-CORP-001\All,\\FS-CORP-001\All\document_331.pptx,Read,221967,10.10.8.101,Normal
2024-03-14 12:00:22,jsmith,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_184.pdf,Read,268375,10.10.1.101,Normal
2024-03-15 11:12:44,mwilson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_533.pdf,Delete,63273,10.10.1.102,Normal
2024-03-17 15:01:34,mbaker,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_818.pptx,Create,296221,10.10.4.101,Normal
2024-03-10 17:03:27,fclark,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_68.csv,Rename,95694,10.10.2.106,Normal
2024-03-24 13:09:51,nwood,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_102.pptx,Delete,456406,10.10.8.104,Normal
2024-03-02 11:14:18,qperez,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_358.xlsx,Rename,405069,10.10.4.105,Normal
2024-03-11 12:50:17,sturner,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_848.xlsx,Delete,100437,10.10.5.102,Normal
2024-03-21 08:54:31,dlee,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_147.docx,Write,391252,10.10.2.104,Normal
2024-03-19 08:32:17,lward,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_128.xlsx,Create,393734,10.10.8.102,Normal
2024-03-26 14:39:35,crogers,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_184.docx,Rename,387641,10.10.6.102,Normal
2024-03-02 10:15:22,gbell,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_715.txt,Rename,276911,10.10.6.106,Normal
2024-03-25 09:53:28,jsmith,\\FS-CORP-001\All,\\FS-CORP-001\All\document_862.csv,Read,245365,10.10.1.101,Normal
2024-03-11 09:50:30,xcollins,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_666.txt,Read,113592,10.10.5.107,Normal
2024-03-01 12:35:09,ocarter,\\FS-CORP-001\All,\\FS-CORP-001\All\document_275.csv,Rename,147604,10.10.4.103,Normal
2024-03-30 11:06:45,ibailey,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_422.csv,Write,371057,10.10.7.102,Normal
2024-03-27 13:45:38,glewis,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_644.pdf,Rename,482792,10.10.2.107,Normal
2024-03-15 08:40:34,rthompson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_914.txt,Create,322655,10.10.2.101,Normal
2024-03-10 10:25:07,pmitchell,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_18.pptx,Create,36796,10.10.4.104,Normal
2024-03-12 16:20:57,kjones,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_940.txt,Write,365388,10.10.1.105,Normal
2024-03-27 14:45:09,tphillips,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_100.txt,Write,409711,10.10.5.103,Normal
2024-03-07 12:05:58,kcox,\\FS-CORP-001\All,\\FS-CORP-001\All\document_777.csv,Create,25540,10.10.8.101,Normal
2024-03-04 13:54:56,iwalker,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_102.txt,Rename,57617,10.10.3.102,Normal
2024-03-11 10:58:21,xcollins,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_993.txt,Write,170010,10.10.5.107,Normal
2024-03-01 14:59:09,vparker,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_72.pdf,Delete,239283,10.10.5.105,Normal
2024-03-04 13:29:39,iwalker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_71.csv,Create,492011,10.10.3.102,Normal
2024-03-11 16:05:45,yedwards,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_384.pptx,Rename,253446,10.10.5.108,Normal
2024-03-12 14:50:25,gbell,\\FS-CORP-001\All,\\FS-CORP-001\All\document_383.pdf,Write,435831,10.10.6.106,Normal
2024-03-10 17:17:38,zstewart,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_464.xlsx,Write,398924,10.10.5.109,Normal
2024-03-20 13:54:23,xcollins,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_944.docx,Rename,456243,10.10.5.107,Normal
2024-03-02 09:20:42,kgreen,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_531.pdf,Create,432407,10.10.3.104,Normal
2024-03-21 16:13:36,hmurphy,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_965.docx,Create,303503,10.10.7.101,Normal
2024-03-06 12:30:59,kcox,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_721.xlsx,Delete,120870,10.10.8.101,Normal
2024-03-14 17:52:20,kjones,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_698.docx,Read,179910,10.10.1.105,Normal
2024-03-23 16:25:32,hrobinson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_453.pptx,Create,484606,10.10.3.101,Normal
2024-03-20 11:01:41,kcox,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_747.docx,Create,237655,10.10.8.101,Normal
2024-03-10 16:29:28,pmitchell,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_182.pptx,Write,417785,10.10.4.104,Normal
2024-03-30 12:17:36,ladams,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_705.docx,Rename,31778,10.10.3.105,Normal
2024-03-10 14:41:09,ptaylor,\\FS-CORP-001\All,\\FS-CORP-001\All\document_645.docx,Delete,419423,10.10.1.103,Normal
2024-03-07 15:21:00,lward,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_244.pdf,Read,403366,10.10.8.102,Normal
2024-03-30 15:55:37,glewis,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_512.pptx,Read,451800,10.10.2.107,Normal
2024-03-20 12:09:33,bmorris,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_991.xlsx,Write,367680,10.10.6.101,Normal
2024-03-27 13:50:57,jrivera,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_294.csv,Read,94483,10.10.7.103,Normal
2024-03-27 13:36:01,eharris,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_550.pdf,Delete,284355,10.10.2.105,Normal
2024-03-04 17:48:58,nnelson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_44.txt,Create,270481,10.10.4.102,Normal
2024-03-06 14:14:49,mwilson,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_927.xlsx,Rename,253333,10.10.1.102,Normal
2024-03-08 15:05:45,ecook,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_459.pdf,Rename,175839,10.10.6.104,Normal
2024-03-16 15:57:26,yedwards,\\FS-CORP-001\All,\\FS-CORP-001\All\document_100.docx,Rename,350032,10.10.5.108,Normal
2024-03-28 13:39:06,qkelly,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_14.docx,Create,466005,10.10.9.102,Normal
2024-03-30 12:55:57,kjones,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_930.xlsx,Create,304975,10.10.1.105,Normal
2024-03-25 13:44:31,jrivera,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_297.txt,Write,313745,10.10.7.103,Normal
2024-03-18 16:26:23,jscott,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_980.xlsx,Delete,435591,10.10.3.103,Normal
2024-03-26 17:26:15,nwood,\\FS-CORP-001\All,\\FS-CORP-001\All\document_240.docx,Delete,95200,10.10.8.104,Normal
2024-03-30 15:09:16,nwood,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_456.txt,Read,345630,10.10.8.104,Normal
2024-03-30 12:09:11,ucampbell,\\FS-CORP-001\All,\\FS-CORP-001\All\document_42.xlsx,Delete,110939,10.10.5.104,Normal
2024-03-25 08:34:32,pmitchell,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_173.txt,Create,482632,10.10.4.104,Normal
2024-03-14 12:22:23,jscott,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_929.xlsx,Rename,251755,10.10.3.103,Normal
2024-03-09 11:28:28,glewis,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_449.pptx,Rename,423398,10.10.2.107,Normal
2024-03-04 09:20:52,qperez,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_941.pdf,Create,294103,10.10.4.105,Normal
2024-03-13 08:51:55,ucampbell,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_262.txt,Read,332876,10.10.5.104,Normal
2024-03-03 16:57:42,mrichardson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_694.xlsx,Create,289901,10.10.8.103,Normal
2024-03-23 09:43:23,rsanders,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_456.csv,Rename,385579,10.10.9.103,Normal
2024-03-05 08:08:39,kcox,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_786.xlsx,Rename,117836,10.10.8.101,Normal
2024-03-10 11:26:27,mrichardson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_369.xlsx,Rename,200990,10.10.8.103,Normal
2024-03-05 17:39:35,vparker,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_9.txt,Delete,188250,10.10.5.105,Normal
2024-03-01 17:20:50,owatson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_446.pdf,Rename,344900,10.10.8.105,Normal
2024-03-14 12:51:34,wevans,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_315.csv,Delete,15811,10.10.5.106,Normal
2024-03-04 08:15:56,glewis,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_694.txt,Read,380133,10.10.2.107,Normal
2024-03-03 09:53:13,wevans,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_258.pdf,Write,30351,10.10.5.106,Normal
2024-03-23 08:53:54,kjones,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_356.pptx,Read,434837,10.10.1.105,Normal
2024-03-18 09:55:09,qkelly,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_167.docx,Read,407934,10.10.9.102,Normal
2024-03-15 12:23:44,iwalker,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_472.xlsx,Rename,103300,10.10.3.102,Normal
2024-03-09 14:27:45,bmorris,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_571.csv,Create,12285,10.10.6.101,Normal
2024-03-20 16:42:55,dreed,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_810.pdf,Delete,441491,10.10.6.103,Normal
