timestamp,event_id,event_name,user,domain,workstation,source_ip,dest_ip,logon_type,logon_type_name,result,sub_status,failure_reason,process_name,parent_process,command_line,privileges,new_account,new_account_fullname,new_account_dept,member_added,group,service_name,service_binary,start_type,service_type,category,description
2024-03-05 13:14:00,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,svchost.exe,cmd.exe,C:\Windows\System32\svchost.exe,,,,,,,,,,,Normal,Process svchost.exe created.
2024-03-23 15:04:54,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,slack.exe,explorer.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-03 12:15:52,4688,ProcessCreation,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,,,,Success,,,thunderbird.exe,powershell.exe,C:\Windows\System32\thunderbird.exe,,,,,,,,,,,Normal,Process thunderbird.exe created.
2024-03-07 17:07:15,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,powershell.exe,explorer.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-19 08:14:23,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,notepad.exe,cmd.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-04 08:42:12,4688,ProcessCreation,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,,,,Success,,,svchost.exe,svchost.exe,C:\Windows\System32\svchost.exe,,,,,,,,,,,Normal,Process svchost.exe created.
2024-03-21 12:17:09,4688,ProcessCreation,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,,,,Success,,,winrar.exe,cmd.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-26 12:25:29,4688,ProcessCreation,crogers,ACEPTECH,WIN-MKT-002,10.10.6.102,,,,Success,,,7z.exe,svchost.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-24 15:51:29,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,zoom.exe,svchost.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-10 17:10:24,4688,ProcessCreation,zstewart,ACEPTECH,WIN-SALES-009,10.10.5.109,,,,Success,,,iexplore.exe,cmd.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-20 14:55:41,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,chrome.exe,powershell.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-29 14:50:51,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,word.exe,explorer.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-21 11:11:38,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,python.exe,cmd.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-09 15:47:24,4688,ProcessCreation,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,,,,Success,,,lsass.exe,svchost.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-28 09:33:50,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,lsass.exe,svchost.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-15 08:05:51,4688,ProcessCreation,sprice,ACEPTECH,WIN-RD-004,10.10.9.104,,,,Success,,,mmc.exe,svchost.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-10 12:08:05,4688,ProcessCreation,eharris,ACEPTECH,WIN-FIN-005,10.10.2.105,,,,Success,,,mmc.exe,powershell.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-10 10:52:27,4688,ProcessCreation,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,,,,Success,,,excel.exe,explorer.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-29 12:04:52,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,acrobat.exe,svchost.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-06 14:15:13,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,outlook.exe,cmd.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-18 15:23:51,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,slack.exe,cmd.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-12 14:53:38,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,outlook.exe,explorer.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-21 15:15:52,4688,ProcessCreation,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,,,,Success,,,word.exe,powershell.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-14 13:05:12,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,powershell.exe,explorer.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-18 12:10:44,4688,ProcessCreation,zstewart,ACEPTECH,WIN-SALES-009,10.10.5.109,,,,Success,,,msedge.exe,explorer.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-05 11:22:08,4688,ProcessCreation,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,,,,Success,,,7z.exe,explorer.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-14 14:11:45,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,python.exe,svchost.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-30 15:57:02,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,slack.exe,svchost.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-02 13:45:10,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,taskmgr.exe,svchost.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-24 16:35:47,4688,ProcessCreation,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,,,,Success,,,msedge.exe,svchost.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-12 09:19:32,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,python.exe,powershell.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-05 14:28:00,4688,ProcessCreation,xcollins,ACEPTECH,WIN-SALES-007,10.10.5.107,,,,Success,,,7z.exe,explorer.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-19 17:28:11,4688,ProcessCreation,dreed,ACEPTECH,WIN-MKT-003,10.10.6.103,,,,Success,,,chrome.exe,svchost.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-17 09:07:30,4688,ProcessCreation,zstewart,ACEPTECH,WIN-SALES-009,10.10.5.109,,,,Success,,,teams.exe,explorer.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-28 09:26:07,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,taskmgr.exe,svchost.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-17 09:35:24,4688,ProcessCreation,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,,,,Success,,,winrar.exe,explorer.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-25 16:42:59,4688,ProcessCreation,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,,,,Success,,,powershell.exe,powershell.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-21 15:30:56,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,cmd.exe,explorer.exe,C:\Windows\System32\cmd.exe,,,,,,,,,,,Normal,Process cmd.exe created.
2024-03-15 14:19:21,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,cmd.exe,powershell.exe,C:\Windows\System32\cmd.exe,,,,,,,,,,,Normal,Process cmd.exe created.
2024-03-05 08:17:24,4688,ProcessCreation,xcollins,ACEPTECH,WIN-SALES-007,10.10.5.107,,,,Success,,,acrobat.exe,explorer.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-11 09:32:31,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,python.exe,powershell.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-09 17:27:45,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,acrobat.exe,powershell.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-08 13:48:01,4688,ProcessCreation,dlee,ACEPTECH,WIN-FIN-004,10.10.2.104,,,,Success,,,iexplore.exe,cmd.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-04 11:00:41,4688,ProcessCreation,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,,,,Success,,,winlogon.exe,cmd.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-20 13:01:14,4688,ProcessCreation,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,,,,Success,,,taskmgr.exe,powershell.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-07 17:52:11,4688,ProcessCreation,kjones,ACEPTECH,WIN-HR-005,10.10.1.105,,,,Success,,,acrobat.exe,powershell.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-15 15:02:23,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,excel.exe,cmd.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-12 17:56:57,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,python.exe,svchost.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-27 14:51:15,4688,ProcessCreation,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,,,,Success,,,msedge.exe,svchost.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-11 09:17:50,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,lsass.exe,powershell.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-11 14:02:13,4688,ProcessCreation,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,,,,Success,,,explorer.exe,explorer.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-13 14:54:29,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,thunderbird.exe,explorer.exe,C:\Windows\System32\thunderbird.exe,,,,,,,,,,,Normal,Process thunderbird.exe created.
2024-03-29 08:24:36,4688,ProcessCreation,kgreen,ACEPTECH,WIN-IT-004,10.10.3.104,,,,Success,,,notepad.exe,svchost.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-27 11:29:18,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,winlogon.exe,explorer.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-18 16:22:28,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,zoom.exe,cmd.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-21 15:54:38,4688,ProcessCreation,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,,,,Success,,,winrar.exe,powershell.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-03 15:29:06,4688,ProcessCreation,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,,,,Success,,,word.exe,svchost.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-24 17:37:08,4688,ProcessCreation,kgreen,ACEPTECH,WIN-IT-004,10.10.3.104,,,,Success,,,winrar.exe,powershell.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-24 08:43:40,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,explorer.exe,explorer.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-11 12:11:13,4688,ProcessCreation,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,,,,Success,,,7z.exe,explorer.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-19 08:39:24,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,services.exe,powershell.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-02 12:53:54,4688,ProcessCreation,yedwards,ACEPTECH,WIN-SALES-008,10.10.5.108,,,,Success,,,excel.exe,cmd.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-15 15:28:14,4688,ProcessCreation,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,,,,Success,,,chrome.exe,svchost.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-23 14:01:25,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,outlook.exe,powershell.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-28 09:12:54,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,teams.exe,powershell.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-29 10:06:01,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,svchost.exe,svchost.exe,C:\Windows\System32\svchost.exe,,,,,,,,,,,Normal,Process svchost.exe created.
2024-03-24 10:57:38,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,notepad.exe,explorer.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-26 14:40:57,4688,ProcessCreation,sprice,ACEPTECH,WIN-RD-004,10.10.9.104,,,,Success,,,word.exe,cmd.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-14 15:41:13,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,7z.exe,powershell.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-09 16:19:25,4688,ProcessCreation,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,,,,Success,,,outlook.exe,explorer.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-07 09:03:23,4688,ProcessCreation,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,,,,Success,,,word.exe,svchost.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-17 17:06:50,4688,ProcessCreation,zstewart,ACEPTECH,WIN-SALES-009,10.10.5.109,,,,Success,,,teams.exe,explorer.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-29 13:41:07,4688,ProcessCreation,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,,,,Success,,,iexplore.exe,explorer.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-10 12:48:31,4688,ProcessCreation,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,,,,Success,,,winlogon.exe,powershell.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-10 08:35:30,4688,ProcessCreation,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,,,,Success,,,teams.exe,powershell.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-26 10:31:54,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,explorer.exe,explorer.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-02 09:15:19,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,7z.exe,svchost.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-19 10:58:08,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,winrar.exe,cmd.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-18 14:45:06,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,svchost.exe,cmd.exe,C:\Windows\System32\svchost.exe,,,,,,,,,,,Normal,Process svchost.exe created.
2024-03-14 15:28:05,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,cmd.exe,cmd.exe,C:\Windows\System32\cmd.exe,,,,,,,,,,,Normal,Process cmd.exe created.
2024-03-26 11:21:46,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,msedge.exe,cmd.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-23 13:45:43,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,winrar.exe,cmd.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-29 14:28:52,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,outlook.exe,powershell.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-26 15:10:16,4688,ProcessCreation,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,,,,Success,,,explorer.exe,svchost.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-15 09:17:43,4688,ProcessCreation,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,,,,Success,,,powershell.exe,svchost.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-19 17:13:17,4688,ProcessCreation,xcollins,ACEPTECH,WIN-SALES-007,10.10.5.107,,,,Success,,,excel.exe,cmd.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-12 16:07:40,4688,ProcessCreation,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,,,,Success,,,winlogon.exe,svchost.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-22 11:42:46,4688,ProcessCreation,dlee,ACEPTECH,WIN-FIN-004,10.10.2.104,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-05 10:54:50,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,lsass.exe,explorer.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-08 16:01:44,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-12 14:05:10,4688,ProcessCreation,crogers,ACEPTECH,WIN-MKT-002,10.10.6.102,,,,Success,,,taskmgr.exe,svchost.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-10 14:19:12,4688,ProcessCreation,eharris,ACEPTECH,WIN-FIN-005,10.10.2.105,,,,Success,,,acrobat.exe,svchost.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-27 15:58:42,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,7z.exe,cmd.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-04 09:54:41,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,zoom.exe,explorer.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-23 16:30:04,4688,ProcessCreation,eharris,ACEPTECH,WIN-FIN-005,10.10.2.105,,,,Success,,,powershell.exe,powershell.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-19 08:45:32,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,mmc.exe,svchost.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-04 09:17:30,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,outlook.exe,svchost.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-28 11:38:32,4688,ProcessCreation,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,,,,Success,,,zoom.exe,powershell.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-25 09:32:41,4688,ProcessCreation,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,,,,Success,,,winlogon.exe,explorer.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-21 11:56:11,4688,ProcessCreation,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,,,,Success,,,iexplore.exe,svchost.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-04 11:13:53,4688,ProcessCreation,mbaker,ACEPTECH,WIN-SOC-001,10.10.4.101,,,,Success,,,winrar.exe,powershell.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-12 17:31:10,4688,ProcessCreation,jscott,ACEPTECH,WIN-IT-003,10.10.3.103,,,,Success,,,7z.exe,explorer.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-20 17:28:58,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,outlook.exe,powershell.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-19 09:22:45,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,word.exe,powershell.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-04 15:23:42,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,7z.exe,cmd.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-26 09:49:55,4688,ProcessCreation,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,,,,Success,,,mmc.exe,svchost.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-11 09:41:10,4688,ProcessCreation,xcollins,ACEPTECH,WIN-SALES-007,10.10.5.107,,,,Success,,,services.exe,powershell.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-05 13:10:03,4688,ProcessCreation,glewis,ACEPTECH,WIN-FIN-007,10.10.2.107,,,,Success,,,services.exe,cmd.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-29 10:58:53,4688,ProcessCreation,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,,,,Success,,,powershell.exe,svchost.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-11 12:34:15,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,mmc.exe,explorer.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-03 11:20:38,4688,ProcessCreation,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,,,,Success,,,services.exe,svchost.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-23 10:09:52,4688,ProcessCreation,dlee,ACEPTECH,WIN-FIN-004,10.10.2.104,,,,Success,,,thunderbird.exe,powershell.exe,C:\Windows\System32\thunderbird.exe,,,,,,,,,,,Normal,Process thunderbird.exe created.
2024-03-06 10:58:47,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,chrome.exe,explorer.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-03 16:02:08,4688,ProcessCreation,jscott,ACEPTECH,WIN-IT-003,10.10.3.103,,,,Success,,,services.exe,powershell.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-08 14:59:06,4688,ProcessCreation,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,,,,Success,,,explorer.exe,cmd.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-15 12:31:43,4688,ProcessCreation,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,,,,Success,,,acrobat.exe,svchost.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-13 08:51:10,4688,ProcessCreation,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
