timestamp,event,user,source_ip,assigned_ip,vpn_server,duration_seconds,bytes_transferred,category
2024-03-15 11:28:59,VPN_CONNECT,bmorris,172.24.228.214,172.16.0.166,VPN-CORP-001,6831,397448,Normal
2024-03-14 14:17:02,VPN_CONNECT,pbrooks,172.22.21.224,172.16.0.50,VPN-CORP-001,10986,123593,Normal
2024-03-18 13:25:02,VPN_CONNECT,sturner,172.21.155.130,172.16.0.122,VPN-CORP-001,8582,482962,Normal
2024-03-01 12:18:57,VPN_CONNECT,tphillips,172.25.0.122,172.16.0.64,VPN-CORP-001,11711,491688,Normal
2024-03-05 15:43:50,VPN_CONNECT,bmorris,172.31.77.116,172.16.0.84,VPN-CORP-001,20539,242806,Normal
2024-03-21 14:22:51,VPN_CONNECT,pbrooks,172.29.83.239,172.16.0.93,VPN-CORP-001,18342,335356,Normal
2024-03-14 17:33:34,VPN_CONNECT,kcox,172.25.208.163,172.16.0.44,VPN-CORP-001,16647,187220,Normal
2024-03-29 13:23:32,VPN_CONNECT,mbaker,172.26.199.240,172.16.0.20,VPN-CORP-001,23083,239481,Normal
2024-03-27 16:54:26,VPN_CONNECT,nwood,172.26.245.250,172.16.0.128,VPN-CORP-001,8559,269351,Normal
2024-03-23 15:58:06,VPN_CONNECT,nwood,172.20.197.102,172.16.0.21,VPN-CORP-001,28280,344106,Normal
2024-03-28 09:18:17,VPN_CONNECT,jsmith,172.23.234.158,172.16.0.151,VPN-CORP-001,3122,131150,Normal
2024-03-19 14:54:19,VPN_CONNECT,mbaker,172.16.178.209,172.16.0.58,VPN-CORP-001,14112,445923,Normal
2024-03-20 14:39:38,VPN_CONNECT,pbrooks,172.25.137.82,172.16.0.10,VPN-CORP-001,18596,369009,Normal
2024-03-30 14:10:23,VPN_CONNECT,hrobinson,172.20.98.160,172.16.0.55,VPN-CORP-001,26729,189441,Normal
2024-03-28 15:22:31,VPN_CONNECT,sturner,172.26.79.241,172.16.0.84,VPN-CORP-001,23072,58252,Normal
2024-03-13 15:41:58,VPN_CONNECT,nwood,172.17.136.124,172.16.0.131,VPN-CORP-001,9118,325375,Normal
2024-03-19 09:54:17,VPN_CONNECT,rthompson,172.18.197.115,172.16.0.78,VPN-CORP-001,2082,173116,Normal
2024-03-24 15:48:31,VPN_CONNECT,pbrooks,172.28.172.173,172.16.0.35,VPN-CORP-001,24293,264799,Normal
2024-03-02 13:59:44,VPN_CONNECT,hrobinson,172.28.249.157,172.16.0.111,VPN-CORP-001,2262,23213,Normal
2024-03-09 12:10:30,VPN_CONNECT,kcox,172.19.175.149,172.16.0.81,VPN-CORP-001,5601,386532,Normal
2024-03-03 09:23:29,VPN_CONNECT,jsmith,172.25.9.72,172.16.0.189,VPN-CORP-001,24656,245888,Normal
2024-03-13 14:30:29,VPN_CONNECT,rthompson,172.27.168.134,172.16.0.190,VPN-CORP-001,19727,468941,Normal
2024-03-17 16:43:20,VPN_CONNECT,mbaker,172.19.191.144,172.16.0.185,VPN-CORP-001,2800,283588,Normal
2024-03-29 08:10:23,VPN_CONNECT,tphillips,172.18.15.133,172.16.0.32,VPN-CORP-001,4318,421223,Normal
2024-03-03 15:36:01,VPN_CONNECT,sturner,172.29.166.251,172.16.0.48,VPN-CORP-001,9626,435190,Normal
2024-03-07 13:31:30,VPN_CONNECT,rthompson,172.21.246.138,172.16.0.88,VPN-CORP-001,27496,67642,Normal
2024-03-05 10:48:16,VPN_CONNECT,rthompson,172.22.47.194,172.16.0.191,VPN-CORP-001,8529,331651,Normal
2024-03-30 09:31:37,VPN_CONNECT,bmorris,172.28.12.222,172.16.0.61,VPN-CORP-001,10126,358016,Normal
2024-03-07 17:40:49,VPN_CONNECT,sturner,172.26.206.225,172.16.0.84,VPN-CORP-001,14394,429988,Normal
2024-03-05 11:56:23,VPN_CONNECT,nwood,172.21.139.43,172.16.0.102,VPN-CORP-001,3051,38771,Normal
2024-03-19 10:23:58,VPN_CONNECT,sturner,172.27.74.90,172.16.0.100,VPN-CORP-001,12174,72999,Normal
2024-03-04 08:27:41,VPN_CONNECT,sturner,172.21.57.132,172.16.0.189,VPN-CORP-001,18336,483304,Normal
2024-03-29 13:54:23,VPN_CONNECT,kcox,172.25.76.224,172.16.0.161,VPN-CORP-001,11231,294960,Normal
2024-03-21 10:00:21,VPN_CONNECT,sturner,172.28.17.123,172.16.0.142,VPN-CORP-001,9152,174375,Normal
2024-03-01 11:25:12,VPN_CONNECT,jsmith,172.18.198.26,172.16.0.157,VPN-CORP-001,14877,192187,Normal
2024-03-18 10:51:38,VPN_CONNECT,rthompson,172.16.62.129,172.16.0.126,VPN-CORP-001,26087,173512,Normal
2024-03-05 13:26:41,VPN_CONNECT,kcox,172.24.124.134,172.16.0.18,VPN-CORP-001,8619,471805,Normal
2024-03-11 15:11:41,VPN_CONNECT,jsmith,172.31.103.7,172.16.0.12,VPN-CORP-001,17197,71825,Normal
2024-03-21 10:04:44,VPN_CONNECT,pbrooks,172.26.9.202,172.16.0.58,VPN-CORP-001,6844,69614,Normal
2024-03-15 13:32:19,VPN_CONNECT,mbaker,172.16.63.211,172.16.0.181,VPN-CORP-001,16323,491045,Normal
2024-03-13 13:01:45,VPN_CONNECT,sturner,172.20.29.254,172.16.0.69,VPN-CORP-001,5774,246954,Normal
2024-03-25 08:27:01,VPN_CONNECT,sturner,172.23.165.55,172.16.0.93,VPN-CORP-001,25263,69516,Normal
2024-03-01 12:46:37,VPN_CONNECT,jsmith,172.29.208.97,172.16.0.23,VPN-CORP-001,26725,378152,Normal
2024-03-02 14:16:17,VPN_CONNECT,nwood,172.20.130.162,172.16.0.51,VPN-CORP-001,14768,499466,Normal
2024-03-17 09:20:10,VPN_CONNECT,tphillips,172.20.142.56,172.16.0.40,VPN-CORP-001,14283,366053,Normal
2024-03-15 10:23:31,VPN_CONNECT,tphillips,172.20.198.80,172.16.0.170,VPN-CORP-001,23734,253222,Normal
2024-03-26 11:09:23,VPN_CONNECT,rthompson,172.26.163.213,172.16.0.100,VPN-CORP-001,15371,85381,Normal
2024-03-06 17:09:25,VPN_CONNECT,nwood,172.23.127.111,172.16.0.112,VPN-CORP-001,20142,425854,Normal
2024-03-01 09:11:09,VPN_CONNECT,bmorris,172.19.222.130,172.16.0.106,VPN-CORP-001,2377,217437,Normal
2024-03-09 09:03:59,VPN_CONNECT,rthompson,172.26.115.151,172.16.0.37,VPN-CORP-001,9715,411766,Normal
2024-03-09 13:30:58,VPN_CONNECT,pbrooks,172.29.2.229,172.16.0.144,VPN-CORP-001,19301,284124,Normal
2024-03-29 09:42:31,VPN_CONNECT,rthompson,172.22.192.17,172.16.0.20,VPN-CORP-001,16486,34315,Normal
2024-03-13 09:01:42,VPN_CONNECT,bmorris,172.18.191.228,172.16.0.34,VPN-CORP-001,11247,270007,Normal
2024-03-07 14:45:52,VPN_CONNECT,nwood,172.21.106.140,172.16.0.150,VPN-CORP-001,15420,433498,Normal
2024-03-27 17:21:22,VPN_CONNECT,hrobinson,172.22.97.208,172.16.0.15,VPN-CORP-001,20726,78588,Normal
2024-03-01 08:41:51,VPN_CONNECT,kcox,172.24.239.204,172.16.0.86,VPN-CORP-001,10882,493989,Normal
2024-03-20 17:27:18,VPN_CONNECT,rthompson,172.21.45.38,172.16.0.51,VPN-CORP-001,27884,433913,Normal
2024-03-04 16:44:19,VPN_CONNECT,hrobinson,172.19.2.13,172.16.0.165,VPN-CORP-001,26429,202496,Normal
2024-03-01 14:04:14,VPN_CONNECT,bmorris,172.31.147.208,172.16.0.26,VPN-CORP-001,3792,27190,Normal
2024-03-18 10:22:51,VPN_CONNECT,nwood,172.23.193.176,172.16.0.164,VPN-CORP-001,10209,123655,Normal
2024-03-04 11:10:59,VPN_CONNECT,tphillips,172.27.182.117,172.16.0.116,VPN-CORP-001,14374,141902,Normal
2024-03-20 14:48:16,VPN_CONNECT,jsmith,172.30.86.193,172.16.0.190,VPN-CORP-001,9924,494917,Normal
2024-03-25 16:35:49,VPN_CONNECT,tphillips,172.19.42.58,172.16.0.142,VPN-CORP-001,19961,135511,Normal
2024-03-18 16:38:01,VPN_CONNECT,tphillips,172.22.137.20,172.16.0.195,VPN-CORP-001,26785,243680,Normal
2024-03-20 13:30:06,VPN_CONNECT,pbrooks,172.31.37.179,172.16.0.132,VPN-CORP-001,13708,472066,Normal
2024-03-13 17:35:28,VPN_CONNECT,bmorris,172.19.182.106,172.16.0.101,VPN-CORP-001,8358,158685,Normal
2024-03-21 12:50:30,VPN_CONNECT,jsmith,172.25.214.182,172.16.0.192,VPN-CORP-001,6866,411318,Normal
2024-03-26 14:12:04,VPN_CONNECT,bmorris,172.16.93.185,172.16.0.60,VPN-CORP-001,28440,274808,Normal
2024-03-01 17:08:31,VPN_CONNECT,kcox,172.16.73.87,172.16.0.143,VPN-CORP-001,24371,492709,Normal
2024-03-22 13:05:41,VPN_CONNECT,mbaker,172.31.8.11,172.16.0.187,VPN-CORP-001,21537,51790,Normal
2024-03-30 12:26:46,VPN_CONNECT,jsmith,172.29.129.30,172.16.0.79,VPN-CORP-001,12085,243889,Normal
2024-03-20 09:12:03,VPN_CONNECT,nwood,172.24.199.195,172.16.0.69,VPN-CORP-001,26679,198690,Normal
2024-03-01 12:38:54,VPN_CONNECT,bmorris,172.23.154.128,172.16.0.11,VPN-CORP-001,2339,52749,Normal
2024-03-29 15:42:40,VPN_CONNECT,mbaker,172.26.26.168,172.16.0.198,VPN-CORP-001,10215,202730,Normal
2024-03-15 17:39:03,VPN_CONNECT,nwood,172.22.162.208,172.16.0.68,VPN-CORP-001,1866,394416,Normal
2024-03-22 17:44:49,VPN_CONNECT,tphillips,172.31.217.244,172.16.0.53,VPN-CORP-001,19493,19797,Normal
2024-03-02 09:04:10,VPN_CONNECT,hrobinson,172.28.216.239,172.16.0.146,VPN-CORP-001,3496,153865,Normal
2024-03-02 13:54:47,VPN_CONNECT,mbaker,172.26.229.191,172.16.0.53,VPN-CORP-001,22097,205079,Normal
2024-03-04 15:44:59,VPN_CONNECT,tphillips,172.29.232.233,172.16.0.39,VPN-CORP-001,15548,193060,Normal
2024-03-04 11:42:15,VPN_CONNECT,mbaker,172.20.139.210,172.16.0.191,VPN-CORP-001,20148,134792,Normal
2024-03-05 16:11:21,VPN_CONNECT,bmorris,172.22.164.106,172.16.0.175,VPN-CORP-001,4212,260991,Normal
2024-03-08 15:45:03,VPN_CONNECT,sturner,172.26.64.225,172.16.0.125,VPN-CORP-001,20860,177210,Normal
2024-03-09 13:09:51,VPN_CONNECT,hrobinson,172.26.48.11,172.16.0.38,VPN-CORP-001,14521,63347,Normal
2024-03-15 09:36:07,VPN_CONNECT,nwood,172.16.231.160,172.16.0.199,VPN-CORP-001,27159,457945,Normal
2024-03-29 10:18:09,VPN_CONNECT,nwood,172.26.23.34,172.16.0.114,VPN-CORP-001,17966,293762,Normal
2024-03-06 08:38:45,VPN_CONNECT,tphillips,172.30.222.10,172.16.0.45,VPN-CORP-001,5398,327959,Normal
2024-03-02 08:02:45,VPN_CONNECT,kcox,172.29.235.92,172.16.0.59,VPN-CORP-001,22984,366649,Normal
2024-03-25 08:05:02,VPN_CONNECT,pbrooks,172.17.20.176,172.16.0.117,VPN-CORP-001,6100,402974,Normal
2024-03-24 17:47:02,VPN_CONNECT,tphillips,172.24.77.238,172.16.0.12,VPN-CORP-001,18373,287428,Normal
2024-03-23 17:46:07,VPN_CONNECT,nwood,172.27.123.100,172.16.0.146,VPN-CORP-001,5525,64060,Normal
2024-03-11 11:12:54,VPN_CONNECT,tphillips,172.16.75.253,172.16.0.91,VPN-CORP-001,27868,245687,Normal
2024-03-27 15:24:52,VPN_CONNECT,nwood,172.20.104.98,172.16.0.139,VPN-CORP-001,18407,222980,Normal
2024-03-16 11:41:14,VPN_CONNECT,hrobinson,172.21.212.34,172.16.0.137,VPN-CORP-001,23752,480926,Normal
2024-03-10 09:02:24,VPN_CONNECT,bmorris,172.17.23.174,172.16.0.27,VPN-CORP-001,18057,215994,Normal
2024-03-25 12:50:53,VPN_CONNECT,pbrooks,172.25.200.122,172.16.0.57,VPN-CORP-001,14874,240953,Normal
2024-03-07 11:30:05,VPN_CONNECT,sturner,172.27.188.74,172.16.0.111,VPN-CORP-001,4933,425304,Normal
2024-03-16 12:52:02,VPN_CONNECT,nwood,172.20.8.107,172.16.0.101,VPN-CORP-001,2364,125502,Normal
2024-03-14 17:57:08,VPN_CONNECT,hrobinson,172.27.241.250,172.16.0.112,VPN-CORP-001,10333,105122,Normal
2024-03-01 12:00:37,VPN_CONNECT,jsmith,172.22.208.58,172.16.0.192,VPN-CORP-001,13124,51614,Normal
2024-03-25 08:42:15,VPN_CONNECT,tphillips,172.26.83.20,172.16.0.43,VPN-CORP-001,25953,119615,Normal
2024-03-14 16:36:24,VPN_CONNECT,hrobinson,172.24.21.76,172.16.0.43,VPN-CORP-001,25042,332428,Normal
2024-03-09 16:13:11,VPN_CONNECT,sturner,172.21.56.186,172.16.0.162,VPN-CORP-001,6122,260579,Normal
2024-03-23 10:52:20,VPN_CONNECT,bmorris,172.21.35.140,172.16.0.54,VPN-CORP-001,2656,268361,Normal
2024-03-07 13:14:03,VPN_CONNECT,tphillips,172.20.66.23,172.16.0.101,VPN-CORP-001,10332,14584,Normal
2024-03-12 12:05:39,VPN_CONNECT,kcox,172.25.65.51,172.16.0.170,VPN-CORP-001,21509,384621,Normal
2024-03-22 12:37:03,VPN_CONNECT,mbaker,172.28.255.79,172.16.0.182,VPN-CORP-001,17465,230430,Normal
2024-03-27 08:40:32,VPN_CONNECT,kcox,172.28.59.22,172.16.0.99,VPN-CORP-001,5657,305977,Normal
2024-03-26 14:29:11,VPN_CONNECT,hrobinson,172.25.111.246,172.16.0.93,VPN-CORP-001,7351,244951,Normal
2024-03-21 17:12:34,VPN_CONNECT,kcox,172.25.143.4,172.16.0.99,VPN-CORP-001,14983,319832,Normal
2024-03-26 16:54:29,VPN_CONNECT,sturner,172.28.145.134,172.16.0.16,VPN-CORP-001,17055,330796,Normal
2024-03-30 11:17:10,VPN_CONNECT,mbaker,172.27.168.84,172.16.0.73,VPN-CORP-001,25109,130019,Normal
2024-03-07 10:22:44,VPN_CONNECT,nwood,172.27.169.135,172.16.0.53,VPN-CORP-001,10581,223363,Normal
2024-03-05 15:02:52,VPN_CONNECT,nwood,172.29.172.99,172.16.0.163,VPN-CORP-001,12970,379076,Normal
2024-03-05 12:46:41,VPN_CONNECT,tphillips,172.17.13.85,172.16.0.57,VPN-CORP-001,13787,120784,Normal
2024-03-01 16:23:26,VPN_CONNECT,hrobinson,172.19.36.110,172.16.0.50,VPN-CORP-001,2709,424220,Normal
2024-03-22 14:19:11,VPN_CONNECT,pbrooks,172.22.91.136,172.16.0.25,VPN-CORP-001,22083,333284,Normal
2024-03-09 09:06:11,VPN_CONNECT,jsmith,172.20.115.147,172.16.0.46,VPN-CORP-001,5686,489787,Normal
2024-03-03 11:52:33,VPN_CONNECT,pbrooks,172.29.171.16,172.16.0.191,VPN-CORP-001,17511,332884,Normal
2024-03-21 10:42:26,VPN_CONNECT,rthompson,172.22.16.245,172.16.0.57,VPN-CORP-001,27042,139354,Normal
2024-03-25 08:47:52,VPN_CONNECT,mbaker,172.21.47.184,172.16.0.117,VPN-CORP-001,17890,440737,Normal
2024-03-12 12:41:45,VPN_CONNECT,jsmith,172.29.255.176,172.16.0.60,VPN-CORP-001,9501,65410,Normal
2024-03-17 15:05:32,VPN_CONNECT,hrobinson,172.19.12.52,172.16.0.33,VPN-CORP-001,12855,362354,Normal
2024-03-14 13:24:56,VPN_CONNECT,pbrooks,172.25.187.22,172.16.0.86,VPN-CORP-001,22494,255659,Normal
2024-03-12 14:01:03,VPN_CONNECT,tphillips,172.18.114.133,172.16.0.153,VPN-CORP-001,14871,16752,Normal
2024-03-01 15:58:04,VPN_CONNECT,tphillips,172.31.146.92,172.16.0.31,VPN-CORP-001,14891,432620,Normal
2024-03-22 13:57:37,VPN_CONNECT,bmorris,172.24.126.79,172.16.0.166,VPN-CORP-001,12771,218983,Normal
2024-03-06 08:07:55,VPN_CONNECT,nwood,172.19.30.184,172.16.0.45,VPN-CORP-001,25795,62765,Normal
2024-03-26 12:23:54,VPN_CONNECT,nwood,172.25.41.200,172.16.0.90,VPN-CORP-001,14485,120709,Normal
2024-03-27 15:54:28,VPN_CONNECT,nwood,172.19.150.148,172.16.0.177,VPN-CORP-001,11302,354018,Normal
2024-03-19 09:12:54,VPN_CONNECT,kcox,172.21.24.249,172.16.0.153,VPN-CORP-001,20993,498759,Normal
2024-03-12 11:59:32,VPN_CONNECT,mbaker,172.18.143.80,172.16.0.195,VPN-CORP-001,6255,487264,Normal
2024-03-22 14:48:44,VPN_CONNECT,jsmith,172.28.30.251,172.16.0.45,VPN-CORP-001,5098,376986,Normal
2024-03-08 12:55:16,VPN_CONNECT,sturner,172.17.34.145,172.16.0.59,VPN-CORP-001,16552,79354,Normal
2024-03-15 16:57:44,VPN_CONNECT,jsmith,172.19.182.193,172.16.0.51,VPN-CORP-001,5928,468103,Normal
2024-03-27 14:52:37,VPN_CONNECT,hrobinson,172.24.219.208,172.16.0.62,VPN-CORP-001,22938,47652,Normal
2024-03-29 08:33:40,VPN_CONNECT,rthompson,172.27.197.101,172.16.0.109,VPN-CORP-001,16973,453885,Normal
2024-03-26 13:43:25,VPN_CONNECT,mbaker,172.25.93.78,172.16.0.136,VPN-CORP-001,19335,298478,Normal
2024-03-18 11:51:01,VPN_CONNECT,nwood,172.21.77.161,172.16.0.147,VPN-CORP-001,20360,467558,Normal
2024-03-03 15:27:10,VPN_CONNECT,tphillips,172.17.178.80,172.16.0.149,VPN-CORP-001,27357,159867,Normal
2024-03-01 15:01:03,VPN_CONNECT,rthompson,172.18.194.57,172.16.0.190,VPN-CORP-001,11378,451159,Normal
2024-03-10 17:29:43,VPN_CONNECT,sturner,172.28.207.102,172.16.0.47,VPN-CORP-001,24449,85877,Normal
2024-03-08 16:14:31,VPN_CONNECT,pbrooks,172.30.11.63,172.16.0.44,VPN-CORP-001,15028,248676,Normal
2024-03-14 10:18:59,VPN_CONNECT,nwood,172.23.170.73,172.16.0.93,VPN-CORP-001,6542,12845,Normal
2024-03-07 12:54:02,VPN_CONNECT,nwood,172.17.190.251,172.16.0.17,VPN-CORP-001,28035,406932,Normal
2024-03-17 13:28:13,VPN_CONNECT,rthompson,172.28.252.203,172.16.0.142,VPN-CORP-001,8959,172903,Normal
2024-03-09 13:49:04,VPN_CONNECT,pbrooks,172.27.85.86,172.16.0.164,VPN-CORP-001,12791,206615,Normal
2024-03-29 12:21:56,VPN_CONNECT,hrobinson,172.22.135.168,172.16.0.84,VPN-CORP-001,8912,112564,Normal
2024-03-05 10:11:40,VPN_CONNECT,pbrooks,172.16.253.49,172.16.0.53,VPN-CORP-001,25520,267881,Normal
2024-03-24 16:31:09,VPN_CONNECT,sturner,172.31.251.196,172.16.0.80,VPN-CORP-001,27979,406033,Normal
2024-03-18 09:13:47,VPN_CONNECT,rthompson,172.24.255.254,172.16.0.56,VPN-CORP-001,9235,48459,Normal
2024-03-28 12:33:09,VPN_CONNECT,sturner,172.28.59.112,172.16.0.190,VPN-CORP-001,24804,463116,Normal
2024-03-02 17:45:24,VPN_CONNECT,tphillips,172.19.223.31,172.16.0.50,VPN-CORP-001,18824,183973,Normal
2024-03-06 13:31:33,VPN_CONNECT,pbrooks,172.17.195.185,172.16.0.189,VPN-CORP-001,2845,143155,Normal
2024-03-18 09:36:05,VPN_CONNECT,jsmith,172.27.37.254,172.16.0.80,VPN-CORP-001,6620,274123,Normal
2024-03-15 09:12:54,VPN_CONNECT,pbrooks,172.27.125.24,172.16.0.113,VPN-CORP-001,15602,179812,Normal
2024-03-10 12:47:46,VPN_CONNECT,sturner,172.16.141.65,172.16.0.33,VPN-CORP-001,23553,106952,Normal
2024-03-04 14:05:15,VPN_CONNECT,nwood,172.19.241.151,172.16.0.194,VPN-CORP-001,1827,379128,Normal
2024-03-06 11:25:10,VPN_CONNECT,tphillips,172.31.215.147,172.16.0.50,VPN-CORP-001,4412,18057,Normal
2024-03-29 12:37:53,VPN_CONNECT,jsmith,172.24.92.82,172.16.0.184,VPN-CORP-001,8979,23533,Normal
2024-03-28 16:53:33,VPN_CONNECT,tphillips,172.26.71.125,172.16.0.79,VPN-CORP-001,21993,269629,Normal
2024-03-13 13:52:08,VPN_CONNECT,hrobinson,172.29.100.122,172.16.0.191,VPN-CORP-001,11081,397068,Normal
2024-03-27 11:31:50,VPN_CONNECT,hrobinson,172.18.100.226,172.16.0.77,VPN-CORP-001,3271,238676,Normal
2024-03-14 16:09:58,VPN_CONNECT,hrobinson,172.30.150.252,172.16.0.114,VPN-CORP-001,13264,457269,Normal
2024-03-20 09:37:30,VPN_CONNECT,bmorris,172.26.175.243,172.16.0.108,VPN-CORP-001,19075,13630,Normal
2024-03-15 12:21:40,VPN_CONNECT,rthompson,172.20.113.163,172.16.0.16,VPN-CORP-001,28635,43444,Normal
2024-03-26 11:37:19,VPN_CONNECT,kcox,172.16.55.162,172.16.0.109,VPN-CORP-001,13742,362867,Normal
2024-03-08 16:11:56,VPN_CONNECT,tphillips,172.18.89.220,172.16.0.162,VPN-CORP-001,11722,424523,Normal
2024-03-16 15:45:58,VPN_CONNECT,nwood,172.19.60.191,172.16.0.153,VPN-CORP-001,21250,444104,Normal
2024-03-24 17:26:36,VPN_CONNECT,jsmith,172.26.215.169,172.16.0.107,VPN-CORP-001,18132,144220,Normal
2024-03-09 08:14:48,VPN_CONNECT,rthompson,172.27.1.95,172.16.0.115,VPN-CORP-001,7923,18952,Normal
2024-03-18 12:57:24,VPN_CONNECT,sturner,172.31.102.173,172.16.0.89,VPN-CORP-001,22938,189635,Normal
2024-03-30 14:30:00,VPN_CONNECT,pbrooks,172.27.166.4,172.16.0.106,VPN-CORP-001,5906,288569,Normal
2024-03-06 14:10:23,VPN_CONNECT,rthompson,172.25.41.190,172.16.0.108,VPN-CORP-001,17752,125502,Normal
2024-03-17 17:09:35,VPN_CONNECT,bmorris,172.29.4.74,172.16.0.26,VPN-CORP-001,22643,43000,Normal
2024-03-21 17:46:11,VPN_CONNECT,hrobinson,172.26.157.3,172.16.0.70,VPN-CORP-001,23283,103873,Normal
2024-03-26 12:52:33,VPN_CONNECT,mbaker,172.19.102.48,172.16.0.144,VPN-CORP-001,9649,14468,Normal
2024-03-12 14:04:43,VPN_CONNECT,sturner,172.17.167.75,172.16.0.19,VPN-CORP-001,22660,450709,Normal
2024-03-22 08:35:52,VPN_CONNECT,sturner,172.31.203.84,172.16.0.93,VPN-CORP-001,4675,95142,Normal
2024-03-01 14:47:46,VPN_CONNECT,tphillips,172.21.98.204,172.16.0.195,VPN-CORP-001,17259,328769,Normal
2024-03-21 14:58:39,VPN_CONNECT,sturner,172.26.250.194,172.16.0.136,VPN-CORP-001,21234,257101,Normal
2024-03-02 11:22:54,VPN_CONNECT,sturner,172.26.83.24,172.16.0.155,VPN-CORP-001,26782,271292,Normal
2024-03-27 08:45:13,VPN_CONNECT,rthompson,172.19.42.23,172.16.0.51,VPN-CORP-001,7500,455756,Normal
2024-03-20 14:54:48,VPN_CONNECT,nwood,172.22.142.228,172.16.0.95,VPN-CORP-001,17204,404615,Normal
2024-03-30 17:36:09,VPN_CONNECT,mbaker,172.23.202.117,172.16.0.28,VPN-CORP-001,16958,472266,Normal
2024-03-23 08:46:36,VPN_CONNECT,jsmith,172.28.43.175,172.16.0.78,VPN-CORP-001,17170,175160,Normal
2024-03-10 17:57:13,VPN_CONNECT,kcox,172.25.1.170,172.16.0.55,VPN-CORP-001,5910,344068,Normal
2024-03-18 13:54:38,VPN_CONNECT,jsmith,172.17.54.136,172.16.0.125,VPN-CORP-001,17823,61343,Normal
2024-03-09 13:28:43,VPN_CONNECT,mbaker,172.20.104.169,172.16.0.176,VPN-CORP-001,25909,78550,Normal
2024-03-29 17:20:40,VPN_CONNECT,pbrooks,172.29.238.154,172.16.0.59,VPN-CORP-001,23517,299946,Normal
2024-03-01 13:01:12,VPN_CONNECT,kcox,172.27.185.93,172.16.0.13,VPN-CORP-001,16425,374920,Normal
2024-03-21 08:40:30,VPN_CONNECT,sturner,172.26.197.200,172.16.0.97,VPN-CORP-001,20870,473523,Normal
2024-03-21 08:16:54,VPN_CONNECT,bmorris,172.22.60.182,172.16.0.70,VPN-CORP-001,4002,18797,Normal
2024-03-11 09:51:45,VPN_CONNECT,kcox,172.21.238.171,172.16.0.90,VPN-CORP-001,5867,53703,Normal
2024-03-27 12:56:31,VPN_CONNECT,nwood,172.17.55.142,172.16.0.41,VPN-CORP-001,13205,464188,Normal
2024-03-18 11:42:43,VPN_CONNECT,mbaker,172.20.49.41,172.16.0.165,VPN-CORP-001,22100,357246,Normal
2024-03-12 17:23:33,VPN_CONNECT,sturner,172.26.76.121,172.16.0.120,VPN-CORP-001,4042,233763,Normal
2024-03-11 17:15:10,VPN_CONNECT,mbaker,172.17.92.127,172.16.0.200,VPN-CORP-001,27013,399367,Normal
2024-03-07 08:43:22,VPN_CONNECT,sturner,172.23.64.61,172.16.0.176,VPN-CORP-001,2055,498362,Normal
2024-03-11 13:34:18,VPN_CONNECT,jsmith,172.28.163.57,172.16.0.54,VPN-CORP-001,9580,152227,Normal
2024-03-17 08:11:58,VPN_CONNECT,nwood,172.29.101.25,172.16.0.39,VPN-CORP-001,23478,478523,Normal
2024-03-29 13:05:53,VPN_CONNECT,jsmith,172.20.67.23,172.16.0.25,VPN-CORP-001,18186,316458,Normal
2024-03-06 17:34:33,VPN_CONNECT,tphillips,172.24.193.161,172.16.0.45,VPN-CORP-001,18860,90369,Normal
2024-03-22 11:59:26,VPN_CONNECT,mbaker,172.16.7.86,172.16.0.113,VPN-CORP-001,12994,307702,Normal
2024-03-18 11:11:08,VPN_CONNECT,pbrooks,172.20.135.212,172.16.0.89,VPN-CORP-001,27684,287156,Normal
2024-03-14 13:49:48,VPN_CONNECT,rthompson,172.19.90.97,172.16.0.142,VPN-CORP-001,7063,105343,Normal
2024-03-28 10:43:52,VPN_CONNECT,kcox,172.21.242.245,172.16.0.86,VPN-CORP-001,9096,32941,Normal
2024-03-20 16:37:05,VPN_CONNECT,tphillips,172.28.228.55,172.16.0.52,VPN-CORP-001,7607,427852,Normal
2024-03-16 12:20:30,VPN_CONNECT,tphillips,172.19.109.100,172.16.0.46,VPN-CORP-001,13946,39923,Normal
2024-03-13 09:26:00,VPN_CONNECT,rthompson,172.18.218.249,172.16.0.101,VPN-CORP-001,24729,461514,Normal
2024-03-23 08:14:15,VPN_CONNECT,nwood,172.17.231.201,172.16.0.56,VPN-CORP-001,25542,147398,Normal
2024-03-25 09:23:07,VPN_CONNECT,rthompson,172.30.103.36,172.16.0.93,VPN-CORP-001,5025,327423,Normal
2024-03-29 14:34:36,VPN_CONNECT,hrobinson,172.22.176.247,172.16.0.162,VPN-CORP-001,4589,286046,Normal
2024-03-02 13:26:23,VPN_CONNECT,nwood,172.26.91.205,172.16.0.162,VPN-CORP-001,18681,88794,Normal
2024-03-25 10:33:19,VPN_CONNECT,tphillips,172.31.127.48,172.16.0.36,VPN-CORP-001,8700,164651,Normal
2024-03-12 13:26:20,VPN_CONNECT,mbaker,172.26.111.87,172.16.0.75,VPN-CORP-001,27171,292881,Normal
2024-03-18 13:19:17,VPN_CONNECT,hrobinson,172.17.223.156,172.16.0.80,VPN-CORP-001,27443,482236,Normal
2024-03-02 13:03:51,VPN_CONNECT,sturner,172.24.78.84,172.16.0.123,VPN-CORP-001,3950,481382,Normal
2024-03-17 10:18:49,VPN_CONNECT,bmorris,172.26.146.200,172.16.0.133,VPN-CORP-001,12810,451487,Normal
