timestamp,event_id,event_name,user,host,source_ip,process,parent_process,command_line,md5,src_port,dest_ip,dest_port,dest_host,protocol,image,signed,signature,source_process,target_process,granted_access,file_path,category
2024-03-21 15:41:19,3,NetworkConnection,amartin,WIN-FIN-002,10.10.2.102,,,,,50548,93.184.79.91,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-22 17:48:09,3,NetworkConnection,vparker,WIN-SALES-005,10.10.5.105,,,,,49235,93.184.70.80,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-30 13:44:04,3,NetworkConnection,jsmith,WIN-HR-001,10.10.1.101,,,,,63559,93.184.173.34,443,trello.com,TCP,,,,,,,,Normal
2024-03-02 11:20:21,3,NetworkConnection,mrichardson,WIN-OPS-003,10.10.8.103,,,,,62786,93.184.68.107,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-22 17:09:57,3,NetworkConnection,ocarter,WIN-SOC-003,10.10.4.103,,,,,60922,93.184.80.156,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-30 10:55:47,3,NetworkConnection,nnelson,WIN-SOC-002,10.10.4.102,,,,,54014,93.184.116.145,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-02 17:38:33,3,NetworkConnection,tphillips,WIN-SALES-003,10.10.5.103,,,,,58564,93.184.50.36,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-23 15:01:25,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,51575,93.184.133.46,443,trello.com,TCP,,,,,,,,Normal
2024-03-23 15:27:22,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,54965,93.184.93.151,443,trello.com,TCP,,,,,,,,Normal
2024-03-24 14:54:41,3,NetworkConnection,dreed,WIN-MKT-003,10.10.6.103,,,,,58018,93.184.100.126,443,www.office.com,TCP,,,,,,,,Normal
2024-03-13 11:45:00,3,NetworkConnection,nnelson,WIN-SOC-002,10.10.4.102,,,,,62189,93.184.96.74,443,www.microsoft.com,TCP,,,,,,,,Normal
2024-03-15 08:08:35,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,51894,93.184.158.6,443,www.office.com,TCP,,,,,,,,Normal
2024-03-07 08:11:15,3,NetworkConnection,ladams,WIN-IT-005,10.10.3.105,,,,,57198,93.184.112.38,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-03 12:06:04,3,NetworkConnection,jrivera,WIN-EXEC-003,10.10.7.103,,,,,59319,93.184.80.114,443,www.dropbox.com,TCP,,,,,,,,Normal
2024-03-26 17:13:20,3,NetworkConnection,ucampbell,WIN-SALES-004,10.10.5.104,,,,,49666,93.184.90.193,443,www.google.com,TCP,,,,,,,,Normal
2024-03-02 10:14:33,3,NetworkConnection,kcox,WIN-OPS-001,10.10.8.101,,,,,58062,93.184.86.9,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-13 13:04:52,3,NetworkConnection,rroberts,WIN-SALES-001,10.10.5.101,,,,,54140,93.184.90.152,443,trello.com,TCP,,,,,,,,Normal
2024-03-14 08:28:08,3,NetworkConnection,ucampbell,WIN-SALES-004,10.10.5.104,,,,,59517,93.184.180.128,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-27 14:20:12,3,NetworkConnection,fclark,WIN-FIN-006,10.10.2.106,,,,,60033,93.184.138.50,443,trello.com,TCP,,,,,,,,Normal
2024-03-18 17:30:27,3,NetworkConnection,nnelson,WIN-SOC-002,10.10.4.102,,,,,62639,93.184.100.56,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-01 14:23:55,3,NetworkConnection,qperez,WIN-SOC-005,10.10.4.105,,,,,51515,93.184.63.110,443,zoom.us,TCP,,,,,,,,Normal
2024-03-09 12:16:10,3,NetworkConnection,iwalker,WIN-IT-002,10.10.3.102,,,,,64862,93.184.162.78,443,www.google.com,TCP,,,,,,,,Normal
2024-03-10 11:19:58,3,NetworkConnection,amartin,WIN-FIN-002,10.10.2.102,,,,,61706,93.184.150.160,443,slack.com,TCP,,,,,,,,Normal
2024-03-23 17:43:55,3,NetworkConnection,vparker,WIN-SALES-005,10.10.5.105,,,,,58656,93.184.4.136,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-02 13:02:48,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,64253,93.184.128.186,443,trello.com,TCP,,,,,,,,Normal
2024-03-18 17:39:06,3,NetworkConnection,nnelson,WIN-SOC-002,10.10.4.102,,,,,60950,93.184.199.93,443,www.office.com,TCP,,,,,,,,Normal
2024-03-20 16:52:49,3,NetworkConnection,wevans,WIN-SALES-006,10.10.5.106,,,,,63687,93.184.160.84,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-28 13:54:23,3,NetworkConnection,rroberts,WIN-SALES-001,10.10.5.101,,,,,55439,93.184.18.134,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-24 08:48:39,3,NetworkConnection,ecook,WIN-MKT-004,10.10.6.104,,,,,57781,93.184.44.76,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-22 17:10:03,3,NetworkConnection,hrobinson,WIN-IT-001,10.10.3.101,,,,,56691,93.184.12.133,443,zoom.us,TCP,,,,,,,,Normal
2024-03-27 09:20:04,3,NetworkConnection,ucampbell,WIN-SALES-004,10.10.5.104,,,,,59270,93.184.69.34,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-27 16:36:19,3,NetworkConnection,jsmith,WIN-HR-001,10.10.1.101,,,,,60901,93.184.9.127,443,www.office.com,TCP,,,,,,,,Normal
2024-03-11 17:12:33,3,NetworkConnection,nwood,WIN-OPS-004,10.10.8.104,,,,,62472,93.184.160.175,443,zoom.us,TCP,,,,,,,,Normal
2024-03-19 14:08:35,3,NetworkConnection,jrivera,WIN-EXEC-003,10.10.7.103,,,,,54949,93.184.33.168,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-11 11:36:27,3,NetworkConnection,iwalker,WIN-IT-002,10.10.3.102,,,,,65043,93.184.55.131,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-20 17:13:06,3,NetworkConnection,tphillips,WIN-SALES-003,10.10.5.103,,,,,60380,93.184.101.14,443,slack.com,TCP,,,,,,,,Normal
2024-03-22 08:26:49,3,NetworkConnection,mwilson,WIN-HR-002,10.10.1.102,,,,,51437,93.184.144.139,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-17 14:16:45,3,NetworkConnection,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,60865,93.184.115.38,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-22 12:08:20,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,52450,93.184.118.126,443,portal.azure.com,TCP,,,,,,,,Normal
2024-03-14 17:34:36,3,NetworkConnection,asanchez,WIN-SALES-010,10.10.5.110,,,,,53122,93.184.98.163,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-04 13:07:37,3,NetworkConnection,crogers,WIN-MKT-002,10.10.6.102,,,,,49772,93.184.29.31,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-12 08:24:33,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,55803,93.184.59.183,443,slack.com,TCP,,,,,,,,Normal
2024-03-02 17:02:11,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,58890,93.184.81.145,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-13 12:10:43,3,NetworkConnection,rthompson,WIN-FIN-001,10.10.2.101,,,,,64797,93.184.183.95,443,github.com,TCP,,,,,,,,Normal
2024-03-30 11:59:08,3,NetworkConnection,bmorris,WIN-MKT-001,10.10.6.101,,,,,62737,93.184.135.165,443,trello.com,TCP,,,,,,,,Normal
2024-03-19 12:05:35,3,NetworkConnection,mrichardson,WIN-OPS-003,10.10.8.103,,,,,62021,93.184.78.140,443,github.com,TCP,,,,,,,,Normal
2024-03-02 09:30:00,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,56376,93.184.30.190,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-12 17:39:22,3,NetworkConnection,kgreen,WIN-IT-004,10.10.3.104,,,,,63478,93.184.41.114,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-23 11:27:09,3,NetworkConnection,jrivera,WIN-EXEC-003,10.10.7.103,,,,,57801,93.184.80.46,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-09 12:29:43,3,NetworkConnection,asanchez,WIN-SALES-010,10.10.5.110,,,,,53227,93.184.190.60,443,trello.com,TCP,,,,,,,,Normal
2024-03-09 09:19:26,3,NetworkConnection,kcox,WIN-OPS-001,10.10.8.101,,,,,53189,93.184.68.189,443,slack.com,TCP,,,,,,,,Normal
2024-03-15 09:25:43,3,NetworkConnection,jscott,WIN-IT-003,10.10.3.103,,,,,57700,93.184.96.71,443,zoom.us,TCP,,,,,,,,Normal
2024-03-08 16:16:27,3,NetworkConnection,jsmith,WIN-HR-001,10.10.1.101,,,,,54272,93.184.200.56,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-26 14:44:18,3,NetworkConnection,xcollins,WIN-SALES-007,10.10.5.107,,,,,64384,93.184.98.66,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-10 11:43:17,3,NetworkConnection,owatson,WIN-OPS-005,10.10.8.105,,,,,62485,93.184.129.53,443,www.google.com,TCP,,,,,,,,Normal
2024-03-19 10:34:03,3,NetworkConnection,pmitchell,WIN-SOC-004,10.10.4.104,,,,,63978,93.184.140.75,443,github.com,TCP,,,,,,,,Normal
2024-03-16 11:13:09,3,NetworkConnection,eharris,WIN-FIN-005,10.10.2.105,,,,,57279,93.184.146.199,443,www.microsoft.com,TCP,,,,,,,,Normal
2024-03-06 15:41:57,3,NetworkConnection,crogers,WIN-MKT-002,10.10.6.102,,,,,52172,93.184.24.16,443,www.office.com,TCP,,,,,,,,Normal
2024-03-20 10:05:33,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,59291,93.184.7.178,443,www.google.com,TCP,,,,,,,,Normal
2024-03-13 12:33:05,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,62035,93.184.34.22,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-07 17:52:42,3,NetworkConnection,eharris,WIN-FIN-005,10.10.2.105,,,,,61021,93.184.86.70,443,portal.azure.com,TCP,,,,,,,,Normal
2024-03-23 16:42:49,3,NetworkConnection,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,58185,93.184.60.2,443,www.office.com,TCP,,,,,,,,Normal
2024-03-21 11:20:45,3,NetworkConnection,hrobinson,WIN-IT-001,10.10.3.101,,,,,50235,93.184.107.121,443,www.microsoft.com,TCP,,,,,,,,Normal
2024-03-13 15:57:10,3,NetworkConnection,cwhite,WIN-FIN-003,10.10.2.103,,,,,49847,93.184.118.159,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-15 08:17:05,3,NetworkConnection,ucampbell,WIN-SALES-004,10.10.5.104,,,,,54076,93.184.155.167,443,www.dropbox.com,TCP,,,,,,,,Normal
2024-03-03 08:48:18,3,NetworkConnection,jrivera,WIN-EXEC-003,10.10.7.103,,,,,55630,93.184.18.149,443,github.com,TCP,,,,,,,,Normal
2024-03-10 14:40:04,3,NetworkConnection,rthompson,WIN-FIN-001,10.10.2.101,,,,,57407,93.184.34.95,443,www.office.com,TCP,,,,,,,,Normal
2024-03-09 14:37:19,3,NetworkConnection,jsmith,WIN-HR-001,10.10.1.101,,,,,51529,93.184.37.165,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-25 17:50:41,3,NetworkConnection,gbell,WIN-MKT-006,10.10.6.106,,,,,56520,93.184.18.182,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-09 11:23:53,3,NetworkConnection,mbaker,WIN-SOC-001,10.10.4.101,,,,,54663,93.184.35.49,443,www.microsoft.com,TCP,,,,,,,,Normal
2024-03-24 08:29:21,3,NetworkConnection,dreed,WIN-MKT-003,10.10.6.103,,,,,53724,93.184.8.48,443,trello.com,TCP,,,,,,,,Normal
2024-03-11 17:23:03,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,63734,93.184.56.29,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-06 13:48:04,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,57844,93.184.68.75,443,zoom.us,TCP,,,,,,,,Normal
2024-03-23 14:35:18,3,NetworkConnection,hrobinson,WIN-IT-001,10.10.3.101,,,,,56668,93.184.149.129,443,trello.com,TCP,,,,,,,,Normal
2024-03-04 15:19:11,3,NetworkConnection,kjones,WIN-HR-005,10.10.1.105,,,,,50879,93.184.108.87,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-16 12:39:36,3,NetworkConnection,lbrown,WIN-HR-004,10.10.1.104,,,,,49548,93.184.117.7,443,slack.com,TCP,,,,,,,,Normal
2024-03-04 17:29:14,3,NetworkConnection,tphillips,WIN-SALES-003,10.10.5.103,,,,,62918,93.184.57.20,443,portal.azure.com,TCP,,,,,,,,Normal
2024-03-17 10:22:00,3,NetworkConnection,hrobinson,WIN-IT-001,10.10.3.101,,,,,52905,93.184.93.129,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-29 15:36:33,3,NetworkConnection,mbaker,WIN-SOC-001,10.10.4.101,,,,,53456,93.184.2.101,443,github.com,TCP,,,,,,,,Normal
2024-03-22 14:21:49,3,NetworkConnection,rthompson,WIN-FIN-001,10.10.2.101,,,,,64070,93.184.90.163,443,www.dropbox.com,TCP,,,,,,,,Normal
2024-03-01 08:09:00,3,NetworkConnection,asanchez,WIN-SALES-010,10.10.5.110,,,,,54663,93.184.154.138,443,www.google.com,TCP,,,,,,,,Normal
2024-03-04 12:06:06,3,NetworkConnection,rsanders,WIN-RD-003,10.10.9.103,,,,,51100,93.184.49.127,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-11 11:37:55,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,52629,93.184.11.95,443,zoom.us,TCP,,,,,,,,Normal
2024-03-14 08:19:47,3,NetworkConnection,mwilson,WIN-HR-002,10.10.1.102,,,,,54736,93.184.127.19,443,github.com,TCP,,,,,,,,Normal
2024-03-23 14:12:06,3,NetworkConnection,yedwards,WIN-SALES-008,10.10.5.108,,,,,57374,93.184.27.53,443,github.com,TCP,,,,,,,,Normal
2024-03-04 17:14:49,3,NetworkConnection,jsmith,WIN-HR-001,10.10.1.101,,,,,53722,93.184.123.83,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-14 15:52:23,3,NetworkConnection,qperez,WIN-SOC-005,10.10.4.105,,,,,61600,93.184.127.52,443,github.com,TCP,,,,,,,,Normal
2024-03-06 16:02:07,3,NetworkConnection,rsanders,WIN-RD-003,10.10.9.103,,,,,52197,93.184.74.42,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-16 16:09:37,3,NetworkConnection,iwalker,WIN-IT-002,10.10.3.102,,,,,63457,93.184.124.78,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-06 08:59:21,3,NetworkConnection,lward,WIN-OPS-002,10.10.8.102,,,,,50830,93.184.3.115,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-10 13:40:56,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,58886,93.184.13.101,443,slack.com,TCP,,,,,,,,Normal
2024-03-04 16:37:54,3,NetworkConnection,mbaker,WIN-SOC-001,10.10.4.101,,,,,62715,93.184.50.168,443,zoom.us,TCP,,,,,,,,Normal
2024-03-09 16:57:27,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,61734,93.184.141.199,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-13 15:56:44,3,NetworkConnection,jrivera,WIN-EXEC-003,10.10.7.103,,,,,61523,93.184.169.174,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-11 12:48:06,3,NetworkConnection,lbrown,WIN-HR-004,10.10.1.104,,,,,59458,93.184.190.45,443,www.microsoft.com,TCP,,,,,,,,Normal
2024-03-16 13:47:45,3,NetworkConnection,rthompson,WIN-FIN-001,10.10.2.101,,,,,54347,93.184.167.163,443,www.google.com,TCP,,,,,,,,Normal
2024-03-29 14:07:12,3,NetworkConnection,dlee,WIN-FIN-004,10.10.2.104,,,,,51799,93.184.3.74,443,www.dropbox.com,TCP,,,,,,,,Normal
2024-03-29 12:01:41,3,NetworkConnection,rroberts,WIN-SALES-001,10.10.5.101,,,,,55846,93.184.14.90,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-25 08:56:17,3,NetworkConnection,hrobinson,WIN-IT-001,10.10.3.101,,,,,61855,93.184.48.92,443,github.com,TCP,,,,,,,,Normal
2024-03-27 10:27:19,3,NetworkConnection,bmorris,WIN-MKT-001,10.10.6.101,,,,,58990,93.184.193.119,443,github.com,TCP,,,,,,,,Normal
2024-03-26 12:12:02,3,NetworkConnection,gbell,WIN-MKT-006,10.10.6.106,,,,,55986,93.184.169.174,443,trello.com,TCP,,,,,,,,Normal
2024-03-12 12:21:56,3,NetworkConnection,fmorgan,WIN-MKT-005,10.10.6.105,,,,,51629,93.184.81.99,443,github.com,TCP,,,,,,,,Normal
2024-03-07 08:59:02,3,NetworkConnection,owatson,WIN-OPS-005,10.10.8.105,,,,,63775,93.184.113.155,443,www.office.com,TCP,,,,,,,,Normal
2024-03-19 12:38:34,3,NetworkConnection,cwhite,WIN-FIN-003,10.10.2.103,,,,,57651,93.184.168.145,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-06 11:54:13,3,NetworkConnection,sturner,WIN-SALES-002,10.10.5.102,,,,,49202,93.184.140.34,443,trello.com,TCP,,,,,,,,Normal
2024-03-06 11:14:53,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,54824,93.184.16.112,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-15 17:49:44,3,NetworkConnection,ptaylor,WIN-HR-003,10.10.1.103,,,,,63144,93.184.159.133,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-18 09:44:31,3,NetworkConnection,nwood,WIN-OPS-004,10.10.8.104,,,,,58823,93.184.67.18,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-21 12:26:00,3,NetworkConnection,vparker,WIN-SALES-005,10.10.5.105,,,,,55175,93.184.45.47,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-17 12:35:04,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,53680,93.184.17.10,443,trello.com,TCP,,,,,,,,Normal
2024-03-27 10:19:42,3,NetworkConnection,amartin,WIN-FIN-002,10.10.2.102,,,,,62407,93.184.147.133,443,portal.azure.com,TCP,,,,,,,,Normal
2024-03-02 09:55:09,3,NetworkConnection,mwilson,WIN-HR-002,10.10.1.102,,,,,55700,93.184.15.24,443,trello.com,TCP,,,,,,,,Normal
2024-03-30 15:40:37,3,NetworkConnection,kgreen,WIN-IT-004,10.10.3.104,,,,,63287,93.184.64.13,443,www.google.com,TCP,,,,,,,,Normal
2024-03-02 13:00:11,3,NetworkConnection,ladams,WIN-IT-005,10.10.3.105,,,,,50542,93.184.107.139,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-22 16:45:01,3,NetworkConnection,xcollins,WIN-SALES-007,10.10.5.107,,,,,62928,93.184.75.184,443,www.microsoft.com,TCP,,,,,,,,Normal
2024-03-21 09:54:20,3,NetworkConnection,asanchez,WIN-SALES-010,10.10.5.110,,,,,57452,93.184.118.3,443,trello.com,TCP,,,,,,,,Normal
2024-03-26 11:08:01,3,NetworkConnection,owatson,WIN-OPS-005,10.10.8.105,,,,,63922,93.184.4.155,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-07 12:28:04,3,NetworkConnection,pmitchell,WIN-SOC-004,10.10.4.104,,,,,64938,93.184.183.176,443,www.google.com,TCP,,,,,,,,Normal
2024-03-13 11:12:07,3,NetworkConnection,hrobinson,WIN-IT-001,10.10.3.101,,,,,53247,93.184.51.154,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-03 13:27:34,3,NetworkConnection,iwalker,WIN-IT-002,10.10.3.102,,,,,65395,93.184.50.163,443,slack.com,TCP,,,,,,,,Normal
2024-03-17 15:53:23,3,NetworkConnection,kcox,WIN-OPS-001,10.10.8.101,,,,,63188,93.184.168.107,443,www.google.com,TCP,,,,,,,,Normal
2024-03-24 10:17:01,3,NetworkConnection,fclark,WIN-FIN-006,10.10.2.106,,,,,59970,93.184.15.29,443,www.dropbox.com,TCP,,,,,,,,Normal
2024-03-08 08:52:32,3,NetworkConnection,crogers,WIN-MKT-002,10.10.6.102,,,,,57224,93.184.164.196,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-24 09:13:54,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,52118,93.184.133.183,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-27 10:44:56,3,NetworkConnection,sprice,WIN-RD-004,10.10.9.104,,,,,53557,93.184.72.98,443,zoom.us,TCP,,,,,,,,Normal
2024-03-30 15:29:11,3,NetworkConnection,mbaker,WIN-SOC-001,10.10.4.101,,,,,57191,93.184.88.52,443,www.office.com,TCP,,,,,,,,Normal
2024-03-07 17:27:40,3,NetworkConnection,lbrown,WIN-HR-004,10.10.1.104,,,,,52430,93.184.78.54,443,github.com,TCP,,,,,,,,Normal
2024-03-10 10:13:42,3,NetworkConnection,mwilson,WIN-HR-002,10.10.1.102,,,,,59882,93.184.131.164,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-26 08:16:40,3,NetworkConnection,crogers,WIN-MKT-002,10.10.6.102,,,,,57479,93.184.175.61,443,github.com,TCP,,,,,,,,Normal
2024-03-29 16:49:15,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,53092,93.184.136.3,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-27 13:34:40,3,NetworkConnection,ucampbell,WIN-SALES-004,10.10.5.104,,,,,54187,93.184.19.109,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-26 11:54:18,3,NetworkConnection,rthompson,WIN-FIN-001,10.10.2.101,,,,,56498,93.184.34.98,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-10 12:30:42,3,NetworkConnection,owatson,WIN-OPS-005,10.10.8.105,,,,,61971,93.184.46.149,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-18 08:03:54,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,57036,93.184.200.6,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-16 12:43:56,3,NetworkConnection,cwhite,WIN-FIN-003,10.10.2.103,,,,,60489,93.184.80.159,443,www.google.com,TCP,,,,,,,,Normal
2024-03-13 15:30:02,3,NetworkConnection,qperez,WIN-SOC-005,10.10.4.105,,,,,64459,93.184.113.125,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-15 11:43:39,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,58506,93.184.167.83,443,zoom.us,TCP,,,,,,,,Normal
2024-03-21 12:51:11,3,NetworkConnection,bmorris,WIN-MKT-001,10.10.6.101,,,,,56702,93.184.76.60,443,outlook.office365.com,TCP,,,,,,,,Normal
2024-03-26 15:12:07,3,NetworkConnection,qperez,WIN-SOC-005,10.10.4.105,,,,,62841,93.184.59.144,443,slack.com,TCP,,,,,,,,Normal
2024-03-10 16:51:16,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,51310,93.184.107.170,443,trello.com,TCP,,,,,,,,Normal
2024-03-13 13:46:20,3,NetworkConnection,bmorris,WIN-MKT-001,10.10.6.101,,,,,53017,93.184.151.163,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-08 08:19:41,3,NetworkConnection,sprice,WIN-RD-004,10.10.9.104,,,,,57621,93.184.195.110,443,github.com,TCP,,,,,,,,Normal
2024-03-07 17:53:59,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,57872,93.184.161.49,443,slack.com,TCP,,,,,,,,Normal
2024-03-29 11:48:14,3,NetworkConnection,rroberts,WIN-SALES-001,10.10.5.101,,,,,49475,93.184.195.120,443,github.com,TCP,,,,,,,,Normal
2024-03-02 11:41:34,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,60160,93.184.63.34,443,trello.com,TCP,,,,,,,,Normal
2024-03-15 12:47:16,3,NetworkConnection,fmorgan,WIN-MKT-005,10.10.6.105,,,,,55840,93.184.179.3,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-03 11:54:15,3,NetworkConnection,zstewart,WIN-SALES-009,10.10.5.109,,,,,65500,93.184.200.86,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-08 10:27:50,3,NetworkConnection,wevans,WIN-SALES-006,10.10.5.106,,,,,51258,93.184.182.10,443,portal.azure.com,TCP,,,,,,,,Normal
2024-03-02 10:28:23,3,NetworkConnection,asanchez,WIN-SALES-010,10.10.5.110,,,,,52316,93.184.47.132,443,docs.microsoft.com,TCP,,,,,,,,Normal
2024-03-30 13:24:57,3,NetworkConnection,ptaylor,WIN-HR-003,10.10.1.103,,,,,51999,93.184.104.70,443,www.google.com,TCP,,,,,,,,Normal
2024-03-27 15:44:59,3,NetworkConnection,xcollins,WIN-SALES-007,10.10.5.107,,,,,56327,93.184.18.73,443,slack.com,TCP,,,,,,,,Normal
2024-03-16 09:36:42,3,NetworkConnection,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,57636,93.184.50.44,443,slack.com,TCP,,,,,,,,Normal
2024-03-07 08:34:06,3,NetworkConnection,asanchez,WIN-SALES-010,10.10.5.110,,,,,56036,93.184.75.180,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-18 12:32:53,3,NetworkConnection,fmorgan,WIN-MKT-005,10.10.6.105,,,,,62632,93.184.51.72,443,www.office.com,TCP,,,,,,,,Normal
2024-03-26 17:44:54,3,NetworkConnection,crogers,WIN-MKT-002,10.10.6.102,,,,,49897,93.184.43.8,443,portal.azure.com,TCP,,,,,,,,Normal
2024-03-17 08:28:35,3,NetworkConnection,mrichardson,WIN-OPS-003,10.10.8.103,,,,,49655,93.184.151.168,443,www.dropbox.com,TCP,,,,,,,,Normal
2024-03-14 14:54:53,3,NetworkConnection,vparker,WIN-SALES-005,10.10.5.105,,,,,49378,93.184.66.9,443,www.office.com,TCP,,,,,,,,Normal
2024-03-02 14:34:40,3,NetworkConnection,sprice,WIN-RD-004,10.10.9.104,,,,,59090,93.184.18.6,443,teams.microsoft.com,TCP,,,,,,,,Normal
2024-03-04 09:35:40,3,NetworkConnection,glewis,WIN-FIN-007,10.10.2.107,,,,,63203,93.184.115.8,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-27 11:58:37,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,52493,93.184.61.132,443,www.salesforce.com,TCP,,,,,,,,Normal
2024-03-14 16:21:10,3,NetworkConnection,mbaker,WIN-SOC-001,10.10.4.101,,,,,63456,93.184.60.77,443,www.linkedin.com,TCP,,,,,,,,Normal
2024-03-13 16:11:19,3,NetworkConnection,ibailey,WIN-EXEC-002,10.10.7.102,,,,,58307,93.184.147.45,443,stackoverflow.com,TCP,,,,,,,,Normal
2024-03-25 12:09:18,3,NetworkConnection,ecook,WIN-MKT-004,10.10.6.104,,,,,64040,93.184.166.200,443,teams.microsoft.com,TCP,,,,,,,,Normal
